order_id,customer_id,order_date,amount,discount_applied,category,returned,return_reason
ORD000394,CUST00084,2023-05-23,26.15,3.17,Wellness,False,
ORD000395,CUST00084,2024-06-01,175.42,66.07,Wellness,False,
ORD000396,CUST00084,2024-04-25,29.84,11.03,Skincare,True,quality
ORD000397,CUST00084,2022-09-30,93.38,0.0,Bodycare,False,
ORD000398,CUST00084,2024-06-11,99.52,22.78,Skincare,False,
ORD000399,CUST00084,2024-01-06,134.42,0.0,Bodycare,False,
ORD000400,CUST00084,2023-12-22,79.33,25.62,Makeup,False,
ORD000401,CUST00084,2022-10-28,43.32,0.0,Makeup,False,
ORD000402,CUST00084,2023-12-23,102.43,0.0,Haircare,False,
ORD000403,CUST00084,2023-07-01,411.89,0.0,Bodycare,False,
ORD000404,CUST00085,2023-11-26,89.11,13.21,Bodycare,False,
ORD000405,CUST00085,2023-09-06,159.54,0.0,Haircare,False,
ORD000406,CUST00085,2023-07-17,142.9,16.59,Wellness,False,
ORD000407,CUST00085,2023-12-06,27.17,9.4,Bodycare,False,
ORD000408,CUST00086,2023-09-09,31.72,0.0,Haircare,False,
ORD000409,CUST00086,2023-06-20,67.47,0.0,Bodycare,False,
ORD000410,CUST00086,2023-06-19,44.88,16.97,Haircare,False,
ORD000411,CUST00086,2022-09-03,60.99,0.0,Bodycare,True,damaged
ORD000412,CUST00087,2024-05-12,48.77,0.0,Makeup,False,
ORD000413,CUST00087,2024-04-02,58.37,0.0,Makeup,False,
ORD000414,CUST00087,2024-03-14,257.84,0.0,Makeup,False,
ORD000415,CUST00087,2024-04-12,123.81,2.53,Bodycare,False,
ORD000416,CUST00088,2023-08-14,88.84,13.73,Wellness,False,
ORD000417,CUST00088,2022-11-07,83.94,0.0,Wellness,False,
ORD000418,CUST00088,2022-05-26,111.55,4.31,Bodycare,False,
ORD000419,CUST00088,2023-08-19,63.12,0.0,Haircare,False,
ORD000420,CUST00088,2023-10-03,172.21,0.0,Skincare,False,
ORD000421,CUST00088,2022-03-05,21.52,2.87,Makeup,False,
ORD000422,CUST00088,2022-06-26,140.98,0.0,Bodycare,False,
ORD000423,CUST00089,2024-01-24,129.76,20.4,Bodycare,False,
ORD000424,CUST00089,2024-01-04,21.99,7.29,Wellness,False,
ORD000425,CUST00089,2023-03-09,101.14,0.0,Bodycare,True,quality
ORD000426,CUST00089,2023-07-07,34.47,0.0,Skincare,False,
ORD000427,CUST00089,2024-01-08,45.68,0.0,Wellness,False,
ORD000428,CUST00089,2023-12-19,44.23,0.91,Wellness,False,
ORD000429,CUST00089,2024-02-10,35.15,0.0,Makeup,False,
ORD000430,CUST00089,2022-10-05,26.82,0.0,Wellness,False,
ORD000431,CUST00089,2024-04-23,383.69,2.91,Haircare,False,
ORD000432,CUST00089,2023-07-03,79.22,0.0,Wellness,False,
ORD000433,CUST00089,2023-09-01,37.86,0.0,Skincare,False,
ORD000434,CUST00090,2024-06-05,60.73,5.04,Makeup,False,
ORD000435,CUST00090,2024-05-13,21.88,8.37,Wellness,False,
ORD000436,CUST00091,2023-10-05,136.35,0.0,Bodycare,False,
ORD000437,CUST00091,2024-02-19,85.65,0.0,Bodycare,False,
ORD000438,CUST00091,2024-01-23,164.88,62.09,Bodycare,False,
ORD000439,CUST00092,2024-04-28,23.28,6.56,Bodycare,False,
ORD000440,CUST00092,2024-02-14,47.62,0.0,Bodycare,False,
ORD000441,CUST00093,2023-04-26,86.62,23.44,Makeup,False,
ORD000442,CUST00093,2023-06-24,86.72,0.0,Bodycare,False,
ORD000443,CUST00094,2022-10-20,50.85,14.53,Makeup,False,
ORD000444,CUST00095,2023-12-11,397.43,76.16,Wellness,False,
ORD000445,CUST00095,2022-11-12,32.0,0.0,Haircare,False,
ORD000446,CUST00096,2023-05-08,101.06,0.0,Haircare,False,
ORD000447,CUST00096,2023-03-09,152.88,0.0,Haircare,False,
ORD000448,CUST00096,2023-03-11,323.47,42.74,Haircare,False,
ORD000449,CUST00097,2022-10-11,63.52,0.0,Haircare,False,
ORD000450,CUST00097,2023-11-26,119.02,0.0,Makeup,False,
ORD000451,CUST00097,2024-02-06,250.42,0.0,Bodycare,False,
ORD000452,CUST00097,2023-08-30,82.01,1.94,Wellness,False,
ORD000453,CUST00098,2023-06-22,194.65,0.0,Skincare,False,
ORD000454,CUST00098,2023-04-25,184.82,61.92,Skincare,False,
ORD000455,CUST00098,2023-12-08,104.38,0.0,Bodycare,False,
ORD000456,CUST00098,2022-12-05,120.72,27.43,Bodycare,True,not_needed
ORD000457,CUST00098,2024-02-05,164.93,0.0,Makeup,False,
ORD000458,CUST00098,2023-03-14,102.21,0.0,Haircare,False,
ORD000459,CUST00099,2024-02-17,117.62,34.4,Haircare,False,
ORD000460,CUST00099,2024-01-23,439.32,0.0,Wellness,False,
ORD000461,CUST00099,2024-03-09,49.73,17.03,Makeup,False,
ORD000462,CUST00100,2023-09-11,66.59,10.68,Haircare,True,damaged
ORD000463,CUST00100,2023-02-27,86.1,0.0,Makeup,True,size
ORD000464,CUST00100,2023-07-03,256.27,0.0,Bodycare,False,
ORD000465,CUST00101,2024-04-09,249.38,0.0,Bodycare,True,size
ORD000466,CUST00101,2022-10-24,89.7,0.0,Haircare,False,
ORD000467,CUST00101,2023-10-11,38.65,0.0,Bodycare,False,
ORD000468,CUST00101,2022-12-20,145.81,0.0,Bodycare,False,
ORD000469,CUST00101,2024-05-12,197.79,75.74,Makeup,False,
ORD000470,CUST00101,2024-05-03,78.24,21.97,Wellness,False,
ORD000471,CUST00101,2023-04-02,98.63,0.0,Wellness,False,
ORD000472,CUST00101,2022-11-13,35.95,0.0,Bodycare,False,
ORD000473,CUST00101,2022-11-09,48.94,0.0,Wellness,True,
ORD000474,CUST00102,2023-11-03,71.3,0.0,Bodycare,False,
ORD000475,CUST00103,2023-12-17,73.5,20.0,Makeup,False,
ORD000476,CUST00104,2023-11-16,53.12,0.0,Skincare,False,
ORD000477,CUST00105,2023-11-08,202.18,33.6,Wellness,False,
ORD000478,CUST00106,2024-06-14,59.31,0.0,Skincare,False,
ORD000479,CUST00106,2024-06-05,41.82,0.05,Skincare,False,
ORD000480,CUST00107,2022-05-19,118.11,33.09,Skincare,False,
ORD000481,CUST00108,2023-12-09,73.41,0.0,Bodycare,False,
ORD000482,CUST00108,2024-03-05,180.02,9.75,Makeup,False,
ORD000483,CUST00108,2024-02-25,145.03,0.0,Makeup,False,
ORD000484,CUST00109,2024-01-17,20.08,7.74,Haircare,False,
ORD000485,CUST00109,2023-12-20,620.88,246.58,Haircare,False,
ORD000486,CUST00109,2023-08-14,74.43,0.0,Bodycare,False,
ORD000487,CUST00109,2024-04-16,56.26,0.0,Wellness,False,
ORD000488,CUST00109,2024-01-21,59.92,0.0,Bodycare,False,
ORD000489,CUST00109,2023-06-05,90.08,33.78,Skincare,False,
ORD000490,CUST00109,2023-01-30,89.97,0.0,Skincare,False,
ORD000491,CUST00109,2023-09-01,181.78,7.34,Wellness,True,quality
ORD000492,CUST00109,2023-09-05,153.05,0.0,Haircare,False,
ORD000493,CUST00109,2023-08-08,153.18,0.0,Haircare,False,
ORD000494,CUST00109,2024-05-27,76.73,0.0,Wellness,False,
ORD000495,CUST00110,2023-10-29,52.25,0.0,Bodycare,False,
ORD000496,CUST00110,2023-09-17,97.65,5.6,Haircare,False,
ORD000497,CUST00110,2023-12-16,116.69,2.85,Haircare,False,
ORD000498,CUST00110,2024-04-03,400.47,0.0,Skincare,False,
ORD000499,CUST00111,2023-03-23,48.42,0.0,Wellness,False,
ORD000500,CUST00111,2023-02-25,88.51,0.0,Bodycare,False,
ORD000501,CUST00111,2023-04-25,51.42,11.06,Haircare,False,
ORD000502,CUST00111,2023-02-06,77.06,0.0,Makeup,False,
ORD000503,CUST00112,2022-09-08,61.85,0.0,Wellness,False,
ORD000504,CUST00113,2024-03-30,44.46,4.32,Skincare,False,
ORD000505,CUST00113,2024-02-18,58.78,0.0,Haircare,True,quality
ORD000506,CUST00113,2023-11-17,46.32,11.21,Skincare,True,size
ORD000507,CUST00113,2024-04-28,39.65,0.0,Makeup,False,
ORD000508,CUST00113,2023-10-17,344.13,0.0,Skincare,False,
ORD000509,CUST00113,2023-10-19,74.27,0.0,Skincare,False,
ORD000510,CUST00113,2024-03-04,119.39,0.0,Haircare,False,
ORD000511,CUST00114,2024-06-12,173.77,0.0,Bodycare,False,
ORD000512,CUST00115,2024-02-23,104.82,0.0,Bodycare,False,
ORD000513,CUST00115,2023-12-24,228.92,80.84,Makeup,False,
ORD000514,CUST00115,2024-01-23,34.47,0.0,Makeup,False,
ORD000515,CUST00115,2023-09-05,25.0,0.0,Haircare,False,
ORD000516,CUST00115,2023-08-21,106.68,39.89,Makeup,False,
ORD000517,CUST00115,2024-01-11,59.71,7.88,Haircare,False,
ORD000518,CUST00116,2023-12-05,166.52,0.0,Bodycare,False,
ORD000519,CUST00116,2023-04-01,31.79,0.0,Makeup,False,
ORD000520,CUST00116,2023-10-26,55.44,17.63,Wellness,False,
ORD000521,CUST00116,2023-11-24,33.22,11.82,Skincare,False,
ORD000522,CUST00116,2023-12-30,77.65,26.3,Skincare,False,
ORD000523,CUST00116,2022-07-18,64.62,21.78,Haircare,False,
ORD000524,CUST00117,2023-12-24,68.18,12.44,Wellness,True,damaged
ORD000525,CUST00117,2024-06-07,73.52,0.0,Wellness,True,damaged
ORD000526,CUST00117,2023-12-25,532.32,153.78,Bodycare,False,
ORD000527,CUST00117,2023-12-26,40.46,0.0,Makeup,False,
ORD000528,CUST00118,2023-10-05,252.31,9.72,Haircare,False,
ORD000529,CUST00118,2024-05-18,249.38,0.0,Bodycare,False,
ORD000530,CUST00118,2024-01-25,68.71,26.37,Haircare,False,
ORD000531,CUST00118,2024-06-26,24.49,6.7,Skincare,False,
ORD000532,CUST00118,2023-08-22,74.58,11.25,Skincare,False,
ORD000533,CUST00119,2024-04-01,86.8,29.35,Bodycare,False,
ORD000534,CUST00119,2024-03-13,23.14,0.0,Haircare,False,
ORD000535,CUST00120,2024-02-15,167.9,0.0,Wellness,False,
ORD000536,CUST00120,2024-04-22,169.59,62.69,Bodycare,False,
ORD000537,CUST00120,2024-05-10,355.66,0.0,Bodycare,True,quality
ORD000538,CUST00121,2022-10-23,55.48,0.0,Makeup,False,
ORD000539,CUST00122,2022-11-22,10.27,2.32,Makeup,False,
ORD000540,CUST00122,2024-03-11,108.57,32.81,Skincare,False,
ORD000541,CUST00122,2024-01-30,57.38,0.0,Skincare,False,
ORD000542,CUST00122,2023-11-26,100.76,3.06,Wellness,False,
ORD000543,CUST00122,2024-05-06,37.9,11.73,Bodycare,True,damaged
ORD000544,CUST00122,2024-01-20,342.5,75.77,Haircare,False,
ORD000545,CUST00123,2024-06-21,136.46,0.0,Wellness,True,not_needed
ORD000546,CUST00124,2024-05-29,26.68,0.0,Haircare,True,damaged
ORD000547,CUST00124,2024-05-17,93.02,0.0,Skincare,False,
ORD000548,CUST00124,2024-05-09,59.28,7.31,Bodycare,False,
ORD000549,CUST00124,2024-05-11,54.63,4.09,Wellness,False,
ORD000550,CUST00125,2024-06-21,118.96,1.25,Skincare,False,
ORD000551,CUST00125,2024-03-17,18.91,0.0,Makeup,True,damaged
ORD000552,CUST00125,2023-11-15,339.27,0.0,Haircare,False,
ORD000553,CUST00125,2024-06-25,16.95,2.58,Bodycare,False,
ORD000554,CUST00125,2024-02-17,37.24,0.0,Makeup,True,not_needed
ORD000555,CUST00126,2024-05-26,213.14,66.73,Haircare,False,
ORD000556,CUST00126,2024-06-14,87.83,0.0,Skincare,False,
ORD000557,CUST00127,2023-09-26,33.77,12.82,Wellness,False,
ORD000558,CUST00127,2024-01-29,86.32,0.0,Bodycare,False,
ORD000559,CUST00127,2024-02-24,67.41,0.0,Wellness,False,
ORD000560,CUST00127,2023-09-26,137.5,33.18,Makeup,False,
ORD000561,CUST00127,2023-12-26,42.73,6.81,Makeup,False,
ORD000562,CUST00128,2024-06-14,121.18,0.0,Bodycare,False,
ORD000563,CUST00128,2024-06-30,35.07,0.0,Wellness,False,
ORD000564,CUST00128,2024-05-21,160.58,0.0,Wellness,False,
ORD000565,CUST00128,2024-05-10,65.23,0.0,Haircare,False,
ORD000566,CUST00128,2024-06-06,84.04,0.0,Skincare,False,
ORD000567,CUST00128,2024-06-30,137.2,0.0,Makeup,False,
ORD000568,CUST00128,2024-05-17,125.96,0.0,Haircare,False,
ORD000569,CUST00128,2024-06-23,60.27,9.09,Wellness,False,
ORD000570,CUST00129,2024-03-25,60.1,0.0,Makeup,False,
ORD000571,CUST00130,2023-09-07,270.64,104.84,Wellness,False,
ORD000572,CUST00130,2023-10-29,147.32,0.0,Haircare,True,not_needed
ORD000573,CUST00130,2022-08-17,187.86,0.0,Makeup,True,not_needed
ORD000574,CUST00130,2024-05-23,81.15,0.34,Wellness,False,
ORD000575,CUST00131,2024-02-06,55.58,0.0,Haircare,False,
ORD000576,CUST00132,2024-05-28,429.01,79.46,Wellness,False,
ORD000577,CUST00132,2024-03-13,18.25,0.18,Makeup,True,quality
ORD000578,CUST00132,2024-03-04,126.85,0.0,Bodycare,False,
ORD000579,CUST00133,2023-05-16,118.92,37.31,Bodycare,False,
ORD000580,CUST00133,2023-10-31,35.88,10.36,Skincare,False,
ORD000581,CUST00134,2023-07-01,159.76,45.42,Bodycare,True,quality
ORD000582,CUST00134,2023-02-12,31.37,0.0,Wellness,False,
ORD000583,CUST00134,2023-02-22,250.21,0.0,Makeup,False,
ORD000584,CUST00134,2023-12-14,107.57,17.43,Makeup,False,
ORD000585,CUST00135,2024-02-11,308.23,75.71,Wellness,False,
ORD000586,CUST00135,2024-02-19,248.8,70.14,Skincare,False,
ORD000587,CUST00136,2024-01-30,74.21,25.88,Bodycare,False,
ORD000588,CUST00137,2024-03-30,91.77,0.0,Makeup,False,
ORD000589,CUST00137,2024-06-23,148.42,0.0,Makeup,False,
ORD000590,CUST00137,2024-05-19,86.15,0.0,Makeup,False,
ORD000591,CUST00137,2024-03-24,121.82,0.0,Bodycare,False,
ORD000592,CUST00138,2024-04-28,227.0,0.0,Haircare,False,
ORD000593,CUST00139,2024-04-12,103.44,15.45,Makeup,False,
ORD000594,CUST00140,2024-04-11,124.29,0.0,Makeup,False,
ORD000595,CUST00140,2024-02-11,66.26,0.0,Haircare,False,
ORD000596,CUST00140,2024-05-16,145.14,16.77,Makeup,False,
ORD000597,CUST00141,2024-01-02,63.71,9.15,Haircare,True,size
ORD000598,CUST00141,2023-05-06,41.44,0.0,Makeup,False,
ORD000599,CUST00141,2023-05-31,63.3,0.0,Makeup,False,
ORD000600,CUST00142,2023-07-10,17.49,3.96,Haircare,False,
ORD000601,CUST00142,2022-12-21,42.81,3.85,Makeup,False,
ORD000602,CUST00143,2024-02-17,63.36,0.0,Wellness,False,
ORD000603,CUST00143,2024-01-20,84.94,3.88,Bodycare,False,
ORD000604,CUST00143,2024-02-05,86.57,0.0,Makeup,True,
ORD000605,CUST00143,2023-08-23,322.02,0.0,Haircare,True,not_needed
ORD000606,CUST00143,2023-05-20,36.61,5.1,Makeup,False,
ORD000607,CUST00143,2023-07-03,107.09,0.0,Wellness,False,
ORD000608,CUST00144,2023-12-22,95.78,27.23,Haircare,False,
ORD000609,CUST00144,2023-10-08,179.45,14.83,Skincare,False,
ORD000610,CUST00145,2023-09-06,82.98,9.33,Bodycare,False,
ORD000611,CUST00145,2024-01-21,95.34,21.84,Wellness,False,
ORD000612,CUST00145,2023-12-27,82.42,0.0,Makeup,False,
ORD000613,CUST00145,2022-04-01,75.41,0.0,Haircare,False,
ORD000614,CUST00145,2024-01-19,144.82,0.0,Bodycare,False,
ORD000615,CUST00145,2024-05-28,76.67,25.87,Haircare,False,
ORD000616,CUST00145,2023-09-14,70.87,0.0,Makeup,False,
ORD000617,CUST00145,2023-05-08,143.16,45.5,Makeup,False,
ORD000618,CUST00145,2023-07-12,96.09,0.0,Bodycare,False,
ORD000619,CUST00146,2024-04-15,238.93,0.0,Skincare,False,
ORD000620,CUST00147,2024-04-28,153.81,0.0,Bodycare,False,
ORD000621,CUST00147,2024-04-25,98.69,0.0,Makeup,False,
ORD000622,CUST00147,2024-05-14,184.85,0.0,Bodycare,False,
ORD000623,CUST00147,2024-05-30,111.86,0.0,Makeup,False,
ORD000624,CUST00147,2024-05-30,80.86,0.0,Skincare,False,
ORD000625,CUST00148,2024-03-10,61.92,0.0,Skincare,False,
ORD000626,CUST00148,2024-03-16,47.2,0.0,Makeup,False,
ORD000627,CUST00148,2024-02-14,272.66,0.0,Haircare,False,
ORD000628,CUST00148,2024-05-01,133.65,49.86,Bodycare,False,
ORD000629,CUST00148,2024-04-18,222.5,59.14,Skincare,False,
ORD000630,CUST00148,2024-05-25,38.19,0.0,Haircare,False,
ORD000631,CUST00148,2024-06-02,110.16,0.0,Skincare,False,
ORD000632,CUST00148,2024-04-08,128.48,0.0,Haircare,False,
ORD000633,CUST00148,2024-06-25,50.27,0.0,Bodycare,True,quality
ORD000634,CUST00149,2024-06-02,255.06,13.49,Makeup,True,quality
ORD000635,CUST00149,2024-04-30,126.92,0.0,Bodycare,True,not_needed
ORD000636,CUST00149,2023-11-30,127.06,41.34,Haircare,False,
ORD000637,CUST00149,2023-11-12,251.55,0.0,Haircare,True,damaged
ORD000638,CUST00150,2023-09-11,126.81,0.0,Haircare,False,
ORD000639,CUST00151,2023-04-19,144.15,0.0,Haircare,False,
ORD000640,CUST00151,2022-05-21,112.93,0.0,Skincare,False,
ORD000641,CUST00152,2024-05-18,78.45,0.0,Makeup,False,
ORD000642,CUST00152,2023-12-30,31.83,0.0,Skincare,False,
ORD000643,CUST00153,2024-02-08,106.87,0.0,Wellness,False,
ORD000644,CUST00153,2024-02-17,25.92,0.0,Bodycare,False,
ORD000645,CUST00154,2024-01-30,59.57,0.0,Makeup,False,
ORD000646,CUST00154,2024-03-16,32.15,0.0,Haircare,False,
ORD000647,CUST00155,2023-11-17,237.4,22.89,Skincare,False,
ORD000648,CUST00155,2023-12-21,73.77,0.0,Bodycare,True,not_needed
ORD000649,CUST00155,2022-11-11,90.38,30.33,Wellness,False,
ORD000650,CUST00155,2024-05-28,124.5,23.46,Skincare,False,
ORD000651,CUST00155,2022-07-16,37.9,0.0,Haircare,True,quality
ORD000652,CUST00155,2022-08-29,80.89,0.0,Bodycare,False,
ORD000653,CUST00156,2024-05-03,41.93,0.0,Makeup,False,
ORD000654,CUST00156,2023-09-14,232.95,50.0,Bodycare,False,
ORD000655,CUST00157,2023-10-20,84.32,17.25,Haircare,False,
ORD000656,CUST00157,2024-06-08,19.53,4.58,Skincare,False,
ORD000657,CUST00157,2024-02-13,43.48,0.0,Haircare,False,
ORD000658,CUST00157,2023-10-07,76.3,28.22,Wellness,True,
ORD000659,CUST00157,2023-10-06,65.18,19.34,Skincare,False,
ORD000660,CUST00158,2022-01-25,45.07,0.0,Haircare,False,
ORD000661,CUST00158,2023-06-05,18.0,0.0,Bodycare,False,
ORD000662,CUST00158,2022-07-02,135.62,40.67,Skincare,False,
ORD000663,CUST00158,2024-03-12,239.9,0.0,Makeup,False,
ORD000664,CUST00158,2022-10-18,32.63,0.0,Wellness,False,
ORD000665,CUST00158,2023-10-17,40.0,7.28,Makeup,False,
ORD000666,CUST00159,2023-09-17,88.02,5.54,Wellness,False,
ORD000667,CUST00159,2024-01-05,64.44,0.0,Wellness,False,
ORD000668,CUST00160,2023-05-20,87.61,30.24,Makeup,False,
ORD000669,CUST00160,2023-11-21,86.84,5.21,Skincare,False,
ORD000670,CUST00161,2024-04-02,66.31,6.58,Bodycare,False,
ORD000671,CUST00161,2023-11-02,220.11,0.0,Skincare,False,
ORD000672,CUST00161,2024-06-26,19.39,0.0,Haircare,True,
ORD000673,CUST00161,2023-03-17,43.17,0.0,Makeup,True,not_needed
ORD000674,CUST00162,2023-05-14,44.43,9.83,Haircare,True,not_needed
ORD000675,CUST00163,2024-02-12,39.91,0.0,Haircare,False,
ORD000676,CUST00163,2023-11-02,88.73,34.49,Haircare,False,
ORD000677,CUST00164,2024-05-21,71.29,0.0,Skincare,False,
ORD000678,CUST00164,2024-03-12,59.45,12.88,Skincare,False,
ORD000679,CUST00164,2024-02-03,67.02,17.62,Bodycare,False,
ORD000680,CUST00164,2023-10-08,71.17,27.99,Skincare,False,
ORD000681,CUST00164,2023-10-27,75.9,0.0,Haircare,True,
ORD000682,CUST00164,2024-03-14,77.12,0.0,Skincare,False,
ORD000683,CUST00164,2024-06-08,48.27,2.58,Skincare,False,
ORD000684,CUST00164,2024-06-14,56.78,0.0,Haircare,False,
ORD000685,CUST00165,2023-10-09,105.31,35.84,Makeup,False,
ORD000686,CUST00165,2024-06-02,121.87,0.0,Makeup,False,
ORD000687,CUST00166,2023-05-19,260.19,98.2,Wellness,False,
ORD000688,CUST00166,2022-12-03,71.85,4.72,Makeup,False,
ORD000689,CUST00167,2022-09-19,33.31,0.0,Haircare,False,
ORD000690,CUST00168,2024-03-04,131.48,13.94,Haircare,True,not_needed
ORD000691,CUST00168,2024-06-08,152.47,0.0,Haircare,False,
ORD000692,CUST00169,2024-06-01,79.66,0.0,Haircare,False,
ORD000693,CUST00169,2024-01-31,188.13,3.68,Haircare,False,
ORD000694,CUST00170,2022-12-28,114.76,0.0,Wellness,False,
ORD000695,CUST00171,2024-05-11,226.98,0.0,Skincare,True,size
ORD000696,CUST00171,2022-08-08,93.22,30.96,Haircare,False,
ORD000697,CUST00171,2022-10-25,183.83,0.0,Skincare,False,
ORD000698,CUST00171,2023-11-23,354.33,0.0,Skincare,False,
ORD000699,CUST00171,2022-04-28,110.67,0.0,Makeup,False,
ORD000700,CUST00171,2022-08-15,124.08,42.05,Skincare,False,
ORD000701,CUST00171,2022-05-19,151.42,0.0,Wellness,True,damaged
ORD000702,CUST00171,2024-04-16,47.8,0.56,Haircare,False,
ORD000703,CUST00172,2024-01-11,58.11,4.35,Haircare,False,
ORD000704,CUST00173,2022-11-20,188.09,0.0,Bodycare,False,
ORD000705,CUST00173,2024-03-09,18.01,3.97,Bodycare,True,damaged
ORD000706,CUST00173,2023-03-05,41.11,10.57,Haircare,False,
ORD000707,CUST00174,2024-05-12,77.32,0.0,Skincare,False,
ORD000708,CUST00174,2024-03-09,48.32,0.0,Wellness,False,
ORD000709,CUST00175,2024-05-29,224.41,50.78,Bodycare,False,
ORD000710,CUST00176,2023-10-17,215.85,51.56,Bodycare,True,quality
ORD000711,CUST00176,2024-03-14,186.25,0.0,Haircare,False,
ORD000712,CUST00176,2023-10-06,78.3,20.57,Skincare,False,
ORD000713,CUST00177,2024-06-15,103.82,0.0,Makeup,False,
ORD000714,CUST00177,2024-04-24,40.23,0.0,Haircare,False,
ORD000715,CUST00177,2024-04-01,126.61,16.11,Bodycare,False,
ORD000716,CUST00177,2024-05-24,54.92,15.39,Wellness,False,
ORD000717,CUST00177,2024-03-28,42.59,0.0,Makeup,False,
ORD000718,CUST00178,2024-05-06,163.74,32.12,Haircare,True,
ORD000719,CUST00178,2023-11-23,194.19,37.13,Wellness,False,
ORD000720,CUST00178,2023-11-14,64.47,0.0,Haircare,False,
ORD000721,CUST00178,2024-01-15,190.15,11.23,Haircare,False,
ORD000722,CUST00178,2023-09-28,68.54,0.0,Skincare,False,
ORD000723,CUST00179,2024-03-22,168.7,0.0,Wellness,False,
ORD000724,CUST00179,2023-11-03,109.78,14.17,Makeup,False,
ORD000725,CUST00179,2024-05-19,148.77,0.0,Wellness,False,
ORD000726,CUST00179,2024-03-13,21.81,5.14,Bodycare,False,
ORD000727,CUST00179,2024-02-10,42.21,12.31,Wellness,False,
ORD000728,CUST00179,2024-03-31,317.68,0.0,Wellness,False,
ORD000729,CUST00179,2023-09-29,75.16,9.57,Wellness,False,
ORD000730,CUST00179,2024-01-04,152.96,0.0,Makeup,True,size
ORD000731,CUST00179,2024-02-29,53.38,0.0,Bodycare,False,
ORD000732,CUST00180,2022-09-27,66.05,0.0,Bodycare,False,
ORD000733,CUST00180,2023-07-10,498.84,41.84,Bodycare,False,
ORD000734,CUST00180,2022-12-27,149.36,0.0,Skincare,False,
ORD000735,CUST00180,2023-05-09,45.22,7.59,Makeup,False,
ORD000736,CUST00180,2023-08-26,101.85,0.0,Makeup,False,
ORD000737,CUST00180,2022-07-21,38.31,0.0,Wellness,False,
ORD000738,CUST00180,2024-02-04,107.8,0.0,Makeup,False,
ORD000739,CUST00180,2022-06-23,51.26,0.0,Skincare,True,not_needed
ORD000740,CUST00180,2023-01-01,332.09,0.0,Haircare,True,damaged
ORD000741,CUST00180,2022-09-20,120.86,0.0,Skincare,False,
ORD000742,CUST00180,2023-03-21,130.23,0.0,Makeup,False,
ORD000743,CUST00181,2024-05-12,50.87,19.18,Makeup,False,
ORD000744,CUST00181,2023-12-24,41.28,5.47,Makeup,False,
ORD000745,CUST00181,2024-05-10,151.21,0.0,Wellness,False,
ORD000746,CUST00181,2024-01-20,45.22,0.0,Skincare,False,
ORD000747,CUST00181,2023-11-26,281.87,61.97,Skincare,False,
ORD000748,CUST00181,2024-02-14,466.7,16.36,Wellness,False,
ORD000749,CUST00181,2024-03-15,47.94,0.49,Bodycare,False,
ORD000750,CUST00181,2023-12-04,143.87,0.0,Makeup,True,damaged
ORD000751,CUST00182,2024-06-11,45.27,0.0,Wellness,False,
ORD000752,CUST00183,2023-08-10,82.61,29.26,Makeup,False,
ORD000753,CUST00183,2022-08-24,84.58,15.73,Bodycare,False,
ORD000754,CUST00183,2024-02-07,124.77,37.54,Skincare,False,
ORD000755,CUST00184,2024-06-02,129.13,27.97,Wellness,False,
ORD000756,CUST00184,2023-03-08,92.53,0.0,Wellness,False,
ORD000757,CUST00185,2024-03-12,103.65,0.0,Makeup,False,
ORD000758,CUST00186,2023-09-04,120.62,0.0,Skincare,True,
ORD000759,CUST00186,2024-06-18,248.92,0.0,Wellness,False,
ORD000760,CUST00187,2022-12-10,70.36,21.31,Haircare,False,
ORD000761,CUST00187,2023-02-14,125.0,0.0,Makeup,False,
ORD000762,CUST00188,2023-06-11,194.8,0.0,Haircare,False,
ORD000763,CUST00189,2024-01-13,49.24,17.94,Skincare,False,
ORD000764,CUST00189,2022-08-11,54.74,8.7,Bodycare,False,
ORD000765,CUST00190,2024-05-27,80.63,0.0,Wellness,False,
ORD000766,CUST00190,2024-06-13,35.72,0.0,Makeup,False,
ORD000767,CUST00190,2024-02-22,114.84,27.01,Skincare,False,
ORD000768,CUST00190,2024-02-11,148.77,0.0,Bodycare,True,
ORD000769,CUST00190,2024-04-12,59.35,0.0,Makeup,False,
ORD000770,CUST00191,2023-09-21,69.65,0.0,Bodycare,True,damaged
ORD000771,CUST00191,2022-07-10,102.85,0.0,Makeup,False,
ORD000772,CUST00191,2022-03-24,109.32,38.44,Skincare,False,
