ticket_id,customer_id,ticket_date,issue_type,resolved,resolution_days,satisfaction_score
TKT001671,CUST01427,2024-03-13,delivery_delay,True,4.0,4.0
TKT001672,CUST01428,2023-09-01,refund_not_received,True,1.0,5.0
TKT001673,CUST01428,2024-06-14,general_query,False,,
TKT001674,CUST01429,2024-01-11,product_defect,True,9.0,5.0
TKT001675,CUST01430,2023-09-22,delivery_delay,True,13.0,2.0
TKT001676,CUST01430,2023-07-05,product_defect,True,11.0,5.0
TKT001677,CUST01430,2023-12-13,wrong_item,False,,
TKT001678,CUST01431,2023-11-11,wrong_item,True,14.0,2.0
TKT001679,CUST01431,2023-08-04,refund_not_received,True,5.0,3.0
TKT001680,CUST01433,2024-01-11,general_query,True,6.0,4.0
TKT001681,CUST01433,2024-04-11,product_defect,False,,
TKT001682,CUST01435,2024-06-23,general_query,True,4.0,3.0
TKT001683,CUST01436,2023-12-04,general_query,False,,
TKT001684,CUST01438,2024-02-13,product_defect,False,,
TKT001685,CUST01440,2023-09-02,general_query,True,7.0,1.0
TKT001686,CUST01441,2024-03-14,refund_not_received,True,2.0,5.0
TKT001687,CUST01442,2023-07-18,refund_not_received,False,,
TKT001688,CUST01442,2024-06-07,refund_not_received,False,,
TKT001689,CUST01444,2023-09-12,general_query,True,4.0,5.0
TKT001690,CUST01444,2023-08-28,delivery_delay,True,1.0,4.0
TKT001691,CUST01446,2023-07-29,product_defect,False,,
TKT001692,CUST01446,2023-10-08,billing_issue,True,3.0,1.0
TKT001693,CUST01447,2023-12-17,billing_issue,True,9.0,4.0
TKT001694,CUST01447,2024-06-22,product_defect,True,8.0,5.0
TKT001695,CUST01448,2023-12-21,delivery_delay,True,13.0,1.0
TKT001696,CUST01450,2024-02-25,product_defect,True,11.0,1.0
TKT001697,CUST01450,2023-12-28,wrong_item,True,11.0,4.0
TKT001698,CUST01452,2024-03-31,delivery_delay,True,11.0,5.0
TKT001699,CUST01452,2023-12-16,delivery_delay,True,3.0,2.0
TKT001700,CUST01452,2024-01-18,billing_issue,True,9.0,5.0
TKT001701,CUST01452,2023-09-05,delivery_delay,True,11.0,5.0
TKT001702,CUST01453,2023-10-10,billing_issue,False,,
TKT001703,CUST01453,2023-12-16,billing_issue,False,,
TKT001704,CUST01456,2024-05-25,delivery_delay,True,8.0,1.0
TKT001705,CUST01456,2024-02-06,product_defect,True,4.0,4.0
TKT001706,CUST01456,2024-06-16,refund_not_received,True,9.0,1.0
TKT001707,CUST01457,2023-10-14,billing_issue,True,11.0,5.0
TKT001708,CUST01458,2024-02-04,wrong_item,True,4.0,4.0
TKT001709,CUST01458,2024-04-22,product_defect,False,,
TKT001710,CUST01459,2024-04-02,general_query,True,12.0,4.0
TKT001711,CUST01461,2023-10-20,product_defect,False,,
TKT001712,CUST01462,2023-09-17,product_defect,False,,
TKT001713,CUST01463,2024-05-23,delivery_delay,True,11.0,5.0
TKT001714,CUST01464,2024-06-01,product_defect,False,,
TKT001715,CUST01465,2023-10-11,general_query,False,,
TKT001716,CUST01465,2024-02-27,billing_issue,True,8.0,5.0
TKT001717,CUST01466,2023-10-24,refund_not_received,True,9.0,3.0
TKT001718,CUST01469,2024-03-31,delivery_delay,True,9.0,1.0
TKT001719,CUST01469,2024-05-27,general_query,False,,
TKT001720,CUST01470,2023-11-01,product_defect,True,10.0,1.0
TKT001721,CUST01470,2023-07-11,delivery_delay,False,,
TKT001722,CUST01471,2024-04-28,refund_not_received,True,6.0,5.0
TKT001723,CUST01471,2023-07-11,refund_not_received,True,1.0,2.0
TKT001724,CUST01471,2024-05-31,product_defect,True,2.0,2.0
TKT001725,CUST01471,2024-05-24,delivery_delay,True,8.0,1.0
TKT001726,CUST01472,2024-01-24,product_defect,True,14.0,2.0
TKT001727,CUST01473,2023-10-21,billing_issue,False,,
TKT001728,CUST01474,2023-09-25,delivery_delay,True,9.0,3.0
TKT001729,CUST01475,2023-08-22,delivery_delay,False,,
TKT001730,CUST01475,2023-11-30,wrong_item,True,2.0,4.0
TKT001731,CUST01476,2024-01-05,refund_not_received,True,3.0,4.0
TKT001732,CUST01477,2024-05-15,billing_issue,True,2.0,1.0
TKT001733,CUST01480,2023-09-09,delivery_delay,True,1.0,1.0
TKT001734,CUST01482,2024-05-25,general_query,True,14.0,2.0
TKT001735,CUST01482,2024-01-16,refund_not_received,True,14.0,2.0
TKT001736,CUST01483,2024-04-11,general_query,True,1.0,1.0
TKT001737,CUST01485,2024-03-11,delivery_delay,True,3.0,1.0
TKT001738,CUST01486,2023-09-14,billing_issue,True,14.0,1.0
TKT001739,CUST01486,2023-08-29,delivery_delay,True,14.0,3.0
TKT001740,CUST01490,2023-12-14,delivery_delay,True,14.0,2.0
TKT001741,CUST01490,2023-12-06,refund_not_received,True,8.0,2.0
TKT001742,CUST01491,2023-10-22,general_query,True,12.0,3.0
TKT001743,CUST01494,2023-12-26,general_query,True,10.0,5.0
TKT001744,CUST01495,2024-06-26,product_defect,True,12.0,3.0
TKT001745,CUST01496,2024-03-04,product_defect,True,6.0,1.0
TKT001746,CUST01498,2024-05-03,general_query,False,,
TKT001747,CUST01500,2024-03-26,wrong_item,True,2.0,1.0
TKT001748,CUST01501,2024-01-22,billing_issue,False,,
TKT001749,CUST01501,2024-02-11,delivery_delay,True,8.0,2.0
TKT001750,CUST01501,2024-06-11,wrong_item,False,,
TKT001751,CUST01503,2023-07-25,general_query,True,6.0,1.0
TKT001752,CUST01503,2024-03-16,product_defect,True,1.0,5.0
TKT001753,CUST01503,2023-12-10,delivery_delay,True,14.0,5.0
TKT001754,CUST01504,2024-04-14,delivery_delay,True,8.0,3.0
TKT001755,CUST01505,2024-05-13,product_defect,True,6.0,5.0
TKT001756,CUST01505,2023-08-11,refund_not_received,True,6.0,2.0
TKT001757,CUST01505,2024-02-29,product_defect,True,13.0,4.0
TKT001758,CUST01506,2024-03-06,billing_issue,True,6.0,4.0
TKT001759,CUST01507,2024-02-08,billing_issue,True,2.0,5.0
TKT001760,CUST01510,2024-01-18,delivery_delay,False,,
TKT001761,CUST01511,2023-07-06,billing_issue,True,5.0,1.0
TKT001762,CUST01511,2023-12-12,refund_not_received,True,8.0,3.0
TKT001763,CUST01513,2024-06-07,wrong_item,True,7.0,5.0
TKT001764,CUST01514,2024-02-27,wrong_item,True,7.0,3.0
TKT001765,CUST01514,2024-06-27,delivery_delay,False,,
TKT001766,CUST01515,2024-03-06,general_query,True,6.0,3.0
TKT001767,CUST01517,2023-10-12,general_query,True,12.0,3.0
TKT001768,CUST01519,2023-12-14,wrong_item,False,,
TKT001769,CUST01519,2023-08-05,delivery_delay,True,9.0,1.0
TKT001770,CUST01519,2023-08-04,delivery_delay,False,,
TKT001771,CUST01522,2024-04-19,delivery_delay,True,2.0,4.0
TKT001772,CUST01522,2024-01-03,billing_issue,True,9.0,5.0
TKT001773,CUST01525,2024-06-26,delivery_delay,True,14.0,5.0
TKT001774,CUST01525,2024-05-03,wrong_item,False,,
TKT001775,CUST01525,2024-06-13,wrong_item,True,2.0,5.0
TKT001776,CUST01525,2024-04-08,refund_not_received,True,8.0,3.0
TKT001777,CUST01525,2024-06-19,delivery_delay,True,7.0,2.0
TKT001778,CUST01528,2023-07-27,general_query,True,9.0,3.0
TKT001779,CUST01528,2024-03-21,general_query,True,7.0,3.0
TKT001780,CUST01529,2023-11-25,general_query,True,14.0,5.0
TKT001781,CUST01529,2023-08-07,product_defect,True,1.0,2.0
TKT001782,CUST01529,2024-06-28,billing_issue,True,8.0,1.0
TKT001783,CUST01531,2024-06-14,refund_not_received,False,,
TKT001784,CUST01531,2023-07-21,wrong_item,True,8.0,4.0
TKT001785,CUST01531,2024-01-30,wrong_item,True,13.0,2.0
TKT001786,CUST01533,2023-07-02,refund_not_received,False,,
TKT001787,CUST01535,2024-05-02,billing_issue,True,8.0,3.0
TKT001788,CUST01535,2024-01-09,wrong_item,True,6.0,5.0
TKT001789,CUST01535,2023-12-24,billing_issue,True,1.0,1.0
TKT001790,CUST01536,2024-04-16,delivery_delay,True,7.0,5.0
TKT001791,CUST01537,2024-01-02,product_defect,True,6.0,4.0
TKT001792,CUST01540,2024-02-20,refund_not_received,True,12.0,2.0
TKT001793,CUST01540,2023-08-31,refund_not_received,True,11.0,1.0
TKT001794,CUST01540,2024-06-10,billing_issue,False,,
TKT001795,CUST01541,2024-06-17,product_defect,True,5.0,3.0
TKT001796,CUST01542,2024-05-31,delivery_delay,True,5.0,4.0
TKT001797,CUST01542,2023-07-25,delivery_delay,True,3.0,2.0
TKT001798,CUST01544,2023-11-28,wrong_item,True,2.0,4.0
TKT001799,CUST01546,2024-05-30,delivery_delay,False,,
TKT001800,CUST01547,2024-04-05,product_defect,True,6.0,3.0
TKT001801,CUST01547,2024-03-18,delivery_delay,True,4.0,3.0
TKT001802,CUST01548,2024-05-13,product_defect,True,3.0,5.0
TKT001803,CUST01548,2024-06-15,wrong_item,False,,
TKT001804,CUST01549,2024-01-28,refund_not_received,False,,
TKT001805,CUST01550,2023-12-23,delivery_delay,True,2.0,4.0
TKT001806,CUST01550,2024-02-24,refund_not_received,False,,
TKT001807,CUST01551,2023-08-20,billing_issue,True,5.0,5.0
TKT001808,CUST01551,2024-04-06,refund_not_received,True,4.0,5.0
TKT001809,CUST01556,2024-03-17,billing_issue,True,12.0,4.0
TKT001810,CUST01558,2023-08-18,delivery_delay,True,1.0,5.0
TKT001811,CUST01558,2024-04-07,refund_not_received,False,,
TKT001812,CUST01558,2023-08-01,wrong_item,True,7.0,1.0
TKT001813,CUST01559,2024-04-21,refund_not_received,False,,
TKT001814,CUST01559,2024-02-05,general_query,True,7.0,4.0
TKT001815,CUST01559,2023-12-20,billing_issue,True,14.0,3.0
TKT001816,CUST01559,2023-12-17,delivery_delay,True,9.0,3.0
TKT001817,CUST01559,2024-01-01,general_query,True,2.0,3.0
TKT001818,CUST01561,2024-02-24,billing_issue,False,,
TKT001819,CUST01562,2023-09-06,wrong_item,True,8.0,1.0
TKT001820,CUST01562,2023-09-06,product_defect,True,9.0,4.0
TKT001821,CUST01562,2024-04-29,billing_issue,True,6.0,3.0
TKT001822,CUST01563,2024-05-06,billing_issue,True,11.0,2.0
TKT001823,CUST01565,2024-01-16,product_defect,True,1.0,2.0
TKT001824,CUST01565,2024-03-26,general_query,False,,
TKT001825,CUST01565,2023-09-26,wrong_item,False,,
TKT001826,CUST01569,2023-09-15,delivery_delay,True,14.0,5.0
TKT001827,CUST01570,2023-10-03,wrong_item,True,3.0,5.0
TKT001828,CUST01571,2024-03-16,delivery_delay,False,,
TKT001829,CUST01572,2024-01-08,refund_not_received,True,8.0,2.0
TKT001830,CUST01573,2024-06-22,billing_issue,True,4.0,1.0
TKT001831,CUST01574,2024-03-05,billing_issue,True,5.0,1.0
TKT001832,CUST01574,2024-05-07,general_query,True,8.0,4.0
TKT001833,CUST01574,2023-12-07,general_query,True,12.0,1.0
TKT001834,CUST01575,2023-09-06,delivery_delay,False,,
TKT001835,CUST01575,2024-06-21,refund_not_received,True,2.0,5.0
TKT001836,CUST01576,2023-11-08,wrong_item,True,8.0,3.0
TKT001837,CUST01576,2024-01-25,general_query,True,5.0,1.0
TKT001838,CUST01578,2023-11-19,delivery_delay,True,5.0,2.0
TKT001839,CUST01578,2023-10-12,refund_not_received,True,8.0,2.0
TKT001840,CUST01579,2023-09-21,product_defect,True,2.0,3.0
TKT001841,CUST01582,2023-12-22,refund_not_received,True,10.0,3.0
TKT001842,CUST01583,2023-08-28,billing_issue,False,,
TKT001843,CUST01584,2024-04-07,product_defect,True,12.0,4.0
TKT001844,CUST01587,2024-03-05,refund_not_received,True,4.0,2.0
TKT001845,CUST01589,2024-02-15,refund_not_received,False,,
TKT001846,CUST01590,2024-06-08,general_query,True,10.0,1.0
TKT001847,CUST01591,2023-09-11,delivery_delay,True,6.0,4.0
TKT001848,CUST01591,2023-12-05,general_query,False,,
TKT001849,CUST01591,2024-05-05,wrong_item,False,,
TKT001850,CUST01591,2024-05-28,wrong_item,True,4.0,1.0
TKT001851,CUST01592,2023-11-13,general_query,True,14.0,2.0
TKT001852,CUST01592,2024-04-14,billing_issue,False,,
TKT001853,CUST01593,2023-11-15,general_query,True,9.0,1.0
TKT001854,CUST01595,2023-08-06,refund_not_received,True,1.0,3.0
TKT001855,CUST01595,2023-08-13,delivery_delay,True,8.0,1.0
TKT001856,CUST01596,2024-04-09,product_defect,True,14.0,2.0
TKT001857,CUST01598,2023-11-23,refund_not_received,True,5.0,2.0
TKT001858,CUST01599,2023-11-06,delivery_delay,True,2.0,2.0
TKT001859,CUST01600,2024-05-22,wrong_item,True,4.0,3.0
TKT001860,CUST01601,2024-05-22,general_query,True,8.0,1.0
TKT001861,CUST01601,2023-11-19,product_defect,True,7.0,1.0
TKT001862,CUST01602,2024-05-27,wrong_item,True,8.0,4.0
TKT001863,CUST01602,2024-04-03,product_defect,True,5.0,4.0
TKT001864,CUST01603,2023-09-28,product_defect,True,12.0,3.0
TKT001865,CUST01603,2024-01-22,wrong_item,True,6.0,4.0
TKT001866,CUST01604,2024-01-25,product_defect,True,2.0,1.0
TKT001867,CUST01604,2023-12-10,wrong_item,True,10.0,2.0
TKT001868,CUST01605,2023-12-05,refund_not_received,True,11.0,1.0
TKT001869,CUST01606,2024-06-22,general_query,True,9.0,5.0
TKT001870,CUST01607,2024-02-13,product_defect,True,1.0,1.0
TKT001871,CUST01609,2024-01-29,wrong_item,True,8.0,5.0
TKT001872,CUST01609,2024-05-07,refund_not_received,True,1.0,5.0
TKT001873,CUST01610,2023-10-02,general_query,False,,
TKT001874,CUST01611,2024-02-15,billing_issue,False,,
TKT001875,CUST01612,2023-07-15,general_query,True,3.0,3.0
TKT001876,CUST01612,2024-02-05,general_query,False,,
TKT001877,CUST01613,2024-03-27,product_defect,True,7.0,1.0
TKT001878,CUST01614,2023-11-03,general_query,True,7.0,1.0
TKT001879,CUST01616,2023-09-24,refund_not_received,True,14.0,2.0
TKT001880,CUST01617,2024-05-20,product_defect,True,12.0,1.0
TKT001881,CUST01617,2023-10-09,refund_not_received,True,3.0,2.0
TKT001882,CUST01621,2023-09-02,billing_issue,True,12.0,1.0
TKT001883,CUST01621,2024-01-25,general_query,True,4.0,1.0
TKT001884,CUST01622,2023-08-06,general_query,True,4.0,3.0
TKT001885,CUST01623,2023-09-13,delivery_delay,True,7.0,3.0
TKT001886,CUST01624,2023-10-23,billing_issue,True,3.0,4.0
TKT001887,CUST01624,2024-03-20,refund_not_received,True,9.0,1.0
TKT001888,CUST01624,2024-03-17,general_query,False,,
TKT001889,CUST01625,2023-10-30,general_query,True,3.0,4.0
TKT001890,CUST01625,2023-07-09,delivery_delay,False,,
TKT001891,CUST01625,2023-09-18,wrong_item,True,4.0,5.0
TKT001892,CUST01626,2024-03-27,billing_issue,True,9.0,2.0
TKT001893,CUST01626,2024-06-12,delivery_delay,False,,
TKT001894,CUST01627,2024-03-19,delivery_delay,True,7.0,1.0
TKT001895,CUST01628,2023-08-01,billing_issue,True,5.0,1.0
TKT001896,CUST01628,2023-10-31,refund_not_received,False,,
TKT001897,CUST01633,2023-12-06,billing_issue,True,8.0,3.0
TKT001898,CUST01633,2023-08-28,refund_not_received,False,,
TKT001899,CUST01634,2024-04-09,general_query,True,11.0,3.0
TKT001900,CUST01635,2023-10-02,delivery_delay,True,6.0,1.0
TKT001901,CUST01636,2024-02-23,refund_not_received,True,8.0,5.0
TKT001902,CUST01638,2024-05-22,billing_issue,True,11.0,2.0
TKT001903,CUST01638,2023-11-15,product_defect,True,10.0,5.0
TKT001904,CUST01640,2024-01-13,billing_issue,False,,
TKT001905,CUST01641,2024-03-07,delivery_delay,False,,
TKT001906,CUST01642,2023-09-19,product_defect,False,,
TKT001907,CUST01642,2023-11-13,billing_issue,True,2.0,3.0
TKT001908,CUST01642,2023-11-25,product_defect,True,10.0,3.0
TKT001909,CUST01643,2024-02-25,refund_not_received,False,,
TKT001910,CUST01644,2023-09-01,product_defect,True,4.0,2.0
TKT001911,CUST01644,2024-06-08,general_query,True,5.0,5.0
TKT001912,CUST01647,2023-11-30,general_query,True,2.0,3.0
TKT001913,CUST01650,2023-11-21,general_query,False,,
TKT001914,CUST01651,2024-04-09,delivery_delay,True,14.0,4.0
TKT001915,CUST01652,2023-10-18,delivery_delay,True,11.0,5.0
TKT001916,CUST01654,2024-02-07,delivery_delay,True,2.0,3.0
TKT001917,CUST01654,2023-07-05,product_defect,False,,
TKT001918,CUST01655,2023-09-16,delivery_delay,False,,
TKT001919,CUST01655,2024-02-20,delivery_delay,True,14.0,2.0
TKT001920,CUST01655,2024-06-10,product_defect,False,,
TKT001921,CUST01656,2023-11-28,billing_issue,True,8.0,3.0
TKT001922,CUST01658,2023-10-16,product_defect,True,4.0,4.0
TKT001923,CUST01658,2023-09-25,billing_issue,True,7.0,1.0
TKT001924,CUST01658,2023-10-28,product_defect,False,,
TKT001925,CUST01658,2023-11-11,refund_not_received,True,1.0,4.0
TKT001926,CUST01658,2024-03-25,general_query,True,11.0,3.0
TKT001927,CUST01659,2023-08-07,product_defect,True,7.0,5.0
TKT001928,CUST01659,2023-09-12,delivery_delay,False,,
TKT001929,CUST01660,2023-11-24,refund_not_received,True,5.0,1.0
TKT001930,CUST01660,2023-07-08,billing_issue,True,5.0,2.0
TKT001931,CUST01660,2023-11-30,general_query,True,4.0,2.0
TKT001932,CUST01661,2023-10-30,wrong_item,True,7.0,1.0
TKT001933,CUST01661,2023-10-14,product_defect,True,6.0,4.0
TKT001934,CUST01662,2023-11-11,refund_not_received,True,9.0,3.0
TKT001935,CUST01663,2023-09-15,billing_issue,True,5.0,3.0
TKT001936,CUST01663,2023-10-15,delivery_delay,True,9.0,5.0
TKT001937,CUST01664,2023-07-08,wrong_item,True,5.0,5.0
TKT001938,CUST01665,2023-09-14,product_defect,False,,
TKT001939,CUST01666,2023-08-17,refund_not_received,False,,
TKT001940,CUST01666,2024-06-10,wrong_item,True,5.0,3.0
TKT001941,CUST01668,2024-06-27,refund_not_received,True,8.0,1.0
TKT001942,CUST01668,2024-04-11,refund_not_received,True,13.0,5.0
TKT001943,CUST01672,2024-04-02,billing_issue,True,9.0,5.0
TKT001944,CUST01673,2024-05-24,delivery_delay,False,,
TKT001945,CUST01674,2024-06-28,refund_not_received,False,,
TKT001946,CUST01674,2023-12-02,product_defect,True,10.0,3.0
TKT001947,CUST01676,2024-06-28,billing_issue,True,14.0,1.0
TKT001948,CUST01676,2024-01-26,wrong_item,True,2.0,2.0
TKT001949,CUST01677,2023-11-19,billing_issue,True,1.0,5.0
TKT001950,CUST01677,2023-12-20,delivery_delay,True,1.0,5.0
TKT001951,CUST01677,2023-12-01,delivery_delay,False,,
TKT001952,CUST01678,2023-08-20,refund_not_received,False,,
TKT001953,CUST01679,2024-06-28,general_query,False,,
TKT001954,CUST01680,2023-10-16,product_defect,True,11.0,1.0
TKT001955,CUST01687,2024-03-01,wrong_item,True,1.0,2.0
TKT001956,CUST01689,2023-07-19,wrong_item,True,10.0,3.0
TKT001957,CUST01689,2024-03-29,delivery_delay,True,2.0,4.0
TKT001958,CUST01690,2023-12-21,wrong_item,True,6.0,4.0
TKT001959,CUST01690,2024-01-27,product_defect,True,11.0,2.0
TKT001960,CUST01690,2023-09-19,delivery_delay,True,11.0,4.0
TKT001961,CUST01692,2023-07-23,delivery_delay,True,13.0,3.0
TKT001962,CUST01692,2023-12-11,wrong_item,True,6.0,4.0
TKT001963,CUST01692,2024-03-14,general_query,True,13.0,3.0
TKT001964,CUST01692,2024-05-01,refund_not_received,True,1.0,1.0
TKT001965,CUST01693,2023-11-22,delivery_delay,False,,
TKT001966,CUST01694,2023-12-04,general_query,False,,
TKT001967,CUST01695,2024-05-26,product_defect,True,2.0,4.0
TKT001968,CUST01695,2023-12-19,general_query,True,3.0,3.0
TKT001969,CUST01696,2024-02-01,refund_not_received,True,10.0,4.0
TKT001970,CUST01698,2023-07-06,billing_issue,True,2.0,3.0
TKT001971,CUST01699,2024-03-12,general_query,True,14.0,4.0
TKT001972,CUST01699,2023-08-17,wrong_item,False,,
TKT001973,CUST01700,2023-11-08,wrong_item,True,5.0,4.0
TKT001974,CUST01704,2024-06-21,product_defect,True,5.0,2.0
TKT001975,CUST01704,2023-11-29,product_defect,True,4.0,5.0
TKT001976,CUST01705,2023-09-24,general_query,True,5.0,5.0
TKT001977,CUST01707,2023-07-05,refund_not_received,True,10.0,4.0
TKT001978,CUST01709,2023-12-19,billing_issue,True,12.0,1.0
TKT001979,CUST01709,2023-10-10,wrong_item,True,9.0,5.0
TKT001980,CUST01709,2024-06-11,wrong_item,True,11.0,1.0
TKT001981,CUST01712,2024-03-23,product_defect,True,5.0,5.0
TKT001982,CUST01712,2023-11-15,delivery_delay,True,3.0,4.0
TKT001983,CUST01712,2024-04-29,product_defect,False,,
TKT001984,CUST01712,2023-11-12,product_defect,True,3.0,5.0
TKT001985,CUST01714,2024-03-15,billing_issue,False,,
TKT001986,CUST01714,2023-08-03,wrong_item,True,4.0,1.0
TKT001987,CUST01715,2023-07-14,product_defect,True,5.0,3.0
TKT001988,CUST01717,2024-01-12,billing_issue,False,,
TKT001989,CUST01717,2023-08-22,delivery_delay,True,8.0,2.0
TKT001990,CUST01718,2024-01-06,billing_issue,True,8.0,2.0
TKT001991,CUST01718,2024-02-23,general_query,True,4.0,4.0
TKT001992,CUST01719,2024-01-03,billing_issue,True,4.0,4.0
TKT001993,CUST01719,2023-07-08,general_query,True,6.0,1.0
TKT001994,CUST01719,2024-06-03,product_defect,True,7.0,4.0
TKT001995,CUST01720,2023-11-09,refund_not_received,True,8.0,5.0
TKT001996,CUST01721,2023-12-28,general_query,False,,
TKT001997,CUST01723,2023-07-11,general_query,True,3.0,2.0
TKT001998,CUST01724,2024-02-12,refund_not_received,False,,
TKT001999,CUST01725,2023-10-28,delivery_delay,True,10.0,4.0
TKT002000,CUST01725,2023-11-01,refund_not_received,True,10.0,1.0
TKT002001,CUST01725,2024-04-23,billing_issue,True,5.0,3.0
TKT002002,CUST01725,2024-02-15,product_defect,True,9.0,5.0
TKT002003,CUST01726,2023-07-13,wrong_item,True,4.0,5.0
TKT002004,CUST01727,2023-10-03,billing_issue,True,8.0,4.0
TKT002005,CUST01728,2023-09-11,delivery_delay,True,4.0,4.0
TKT002006,CUST01729,2023-12-14,billing_issue,True,9.0,4.0
TKT002007,CUST01729,2023-10-14,billing_issue,True,7.0,5.0
TKT002008,CUST01730,2024-06-25,refund_not_received,True,9.0,4.0
TKT002009,CUST01731,2024-03-03,delivery_delay,True,5.0,1.0
TKT002010,CUST01732,2023-09-27,wrong_item,True,10.0,1.0
TKT002011,CUST01732,2023-08-15,delivery_delay,True,11.0,3.0
TKT002012,CUST01733,2024-02-01,wrong_item,True,3.0,4.0
TKT002013,CUST01733,2024-06-02,wrong_item,True,5.0,3.0
TKT002014,CUST01735,2024-01-06,refund_not_received,True,9.0,4.0
TKT002015,CUST01735,2024-05-28,wrong_item,True,5.0,4.0
TKT002016,CUST01735,2023-08-02,refund_not_received,True,5.0,1.0
TKT002017,CUST01735,2023-11-09,delivery_delay,True,14.0,5.0
TKT002018,CUST01735,2024-02-25,wrong_item,True,7.0,1.0
TKT002019,CUST01736,2024-02-28,product_defect,True,9.0,1.0
TKT002020,CUST01736,2024-03-05,billing_issue,True,10.0,5.0
TKT002021,CUST01738,2023-07-13,delivery_delay,True,9.0,3.0
TKT002022,CUST01740,2023-09-30,refund_not_received,True,1.0,4.0
TKT002023,CUST01740,2023-12-29,product_defect,True,10.0,5.0
TKT002024,CUST01741,2024-03-11,billing_issue,False,,
TKT002025,CUST01741,2023-08-13,wrong_item,True,7.0,4.0
TKT002026,CUST01743,2023-08-21,refund_not_received,False,,
TKT002027,CUST01744,2023-07-11,general_query,False,,
TKT002028,CUST01744,2023-12-11,delivery_delay,False,,
TKT002029,CUST01744,2023-10-28,delivery_delay,False,,
TKT002030,CUST01744,2023-10-08,refund_not_received,True,7.0,4.0
TKT002031,CUST01746,2023-10-03,refund_not_received,True,4.0,2.0
TKT002032,CUST01746,2023-09-16,billing_issue,True,2.0,2.0
TKT002033,CUST01747,2024-06-24,product_defect,False,,
TKT002034,CUST01747,2023-12-03,general_query,True,14.0,5.0
TKT002035,CUST01747,2023-10-09,delivery_delay,True,10.0,3.0
TKT002036,CUST01747,2023-12-06,wrong_item,True,10.0,4.0
TKT002037,CUST01748,2023-11-11,wrong_item,True,4.0,4.0
TKT002038,CUST01749,2024-01-29,product_defect,True,14.0,3.0
TKT002039,CUST01751,2023-09-15,wrong_item,True,2.0,2.0
TKT002040,CUST01753,2024-05-05,refund_not_received,True,3.0,1.0
TKT002041,CUST01753,2023-09-27,delivery_delay,True,12.0,2.0
TKT002042,CUST01754,2023-10-02,wrong_item,True,9.0,2.0
TKT002043,CUST01754,2023-10-01,delivery_delay,True,13.0,5.0
TKT002044,CUST01755,2024-04-07,wrong_item,False,,
TKT002045,CUST01756,2024-02-24,wrong_item,False,,
TKT002046,CUST01756,2024-06-16,wrong_item,True,7.0,5.0
TKT002047,CUST01757,2023-11-24,billing_issue,True,1.0,1.0
TKT002048,CUST01759,2024-05-20,product_defect,True,4.0,1.0
TKT002049,CUST01762,2024-01-20,wrong_item,True,1.0,3.0
TKT002050,CUST01762,2024-04-28,general_query,False,,
TKT002051,CUST01763,2023-11-09,general_query,True,5.0,2.0
TKT002052,CUST01764,2023-11-06,refund_not_received,True,14.0,1.0
TKT002053,CUST01765,2023-08-01,refund_not_received,False,,
TKT002054,CUST01765,2023-11-13,general_query,False,,
TKT002055,CUST01765,2023-09-11,product_defect,True,13.0,2.0
TKT002056,CUST01766,2024-03-06,wrong_item,True,7.0,5.0
TKT002057,CUST01767,2024-01-22,delivery_delay,False,,
TKT002058,CUST01768,2024-05-13,wrong_item,True,13.0,3.0
TKT002059,CUST01769,2023-11-13,refund_not_received,True,2.0,4.0
TKT002060,CUST01770,2023-07-23,billing_issue,False,,
TKT002061,CUST01772,2023-12-26,refund_not_received,True,5.0,1.0
TKT002062,CUST01772,2024-06-22,billing_issue,True,5.0,1.0
TKT002063,CUST01772,2023-08-09,refund_not_received,True,4.0,2.0
TKT002064,CUST01774,2023-08-08,product_defect,True,4.0,3.0
TKT002065,CUST01775,2023-08-10,wrong_item,False,,
TKT002066,CUST01775,2023-07-07,wrong_item,False,,
TKT002067,CUST01776,2024-02-06,delivery_delay,True,3.0,1.0
TKT002068,CUST01777,2024-03-09,billing_issue,False,,
TKT002069,CUST01777,2024-02-07,refund_not_received,True,8.0,2.0
TKT002070,CUST01780,2023-11-19,general_query,True,1.0,1.0
TKT002071,CUST01780,2023-08-26,billing_issue,False,,
TKT002072,CUST01780,2023-08-18,billing_issue,True,10.0,1.0
TKT002073,CUST01780,2024-01-28,wrong_item,True,4.0,3.0
TKT002074,CUST01780,2023-08-07,product_defect,True,6.0,4.0
TKT002075,CUST01782,2024-04-26,billing_issue,False,,
TKT002076,CUST01782,2023-07-23,general_query,False,,
TKT002077,CUST01782,2023-08-03,general_query,True,9.0,1.0
TKT002078,CUST01783,2024-02-23,billing_issue,False,,
TKT002079,CUST01784,2024-02-05,refund_not_received,False,,
TKT002080,CUST01786,2024-01-11,product_defect,False,,
TKT002081,CUST01786,2024-02-19,refund_not_received,False,,
TKT002082,CUST01787,2023-07-21,delivery_delay,True,9.0,3.0
TKT002083,CUST01788,2024-06-20,billing_issue,True,3.0,3.0
TKT002084,CUST01792,2024-06-03,general_query,False,,
TKT002085,CUST01793,2024-01-20,refund_not_received,False,,
TKT002086,CUST01793,2023-07-01,product_defect,True,1.0,4.0
TKT002087,CUST01793,2023-08-19,general_query,True,11.0,4.0
TKT002088,CUST01794,2024-05-05,general_query,True,6.0,5.0
