event_id,customer_id,event_date,event_type,device,session_duration_sec
EVT0000462,CUST00043,2024-03-06,wishlist,mobile,557
EVT0000463,CUST00043,2023-10-14,app_open,mobile,274
EVT0000464,CUST00043,2024-01-15,app_open,desktop,102
EVT0000465,CUST00043,2024-02-09,search,tablet,182
EVT0000466,CUST00043,2023-10-23,product_review,tablet,287
EVT0000467,CUST00043,2023-12-28,wishlist,mobile,550
EVT0000468,CUST00043,2024-02-01,add_to_cart,desktop,603
EVT0000469,CUST00043,2023-11-13,page_view,desktop,696
EVT0000470,CUST00043,2023-11-21,app_open,tablet,344
EVT0000471,CUST00043,2024-02-17,wishlist,mobile,498
EVT0000472,CUST00043,2024-01-07,add_to_cart,tablet,894
EVT0000473,CUST00043,2024-02-20,page_view,mobile,639
EVT0000474,CUST00044,2023-10-10,page_view,tablet,758
EVT0000475,CUST00044,2024-03-16,checkout,tablet,468
EVT0000476,CUST00044,2023-12-07,checkout,desktop,372
EVT0000477,CUST00044,2024-03-30,page_view,desktop,224
EVT0000478,CUST00044,2024-01-09,checkout,tablet,677
EVT0000479,CUST00044,2023-12-23,product_review,mobile,697
EVT0000480,CUST00044,2024-02-03,checkout,desktop,243
EVT0000481,CUST00045,2024-01-27,page_view,desktop,215
EVT0000482,CUST00045,2024-03-02,checkout,desktop,116
EVT0000483,CUST00045,2024-02-04,app_open,mobile,880
EVT0000484,CUST00045,2024-01-15,product_review,mobile,183
EVT0000485,CUST00045,2023-11-30,wishlist,desktop,455
EVT0000486,CUST00045,2024-04-19,product_review,desktop,550
EVT0000487,CUST00045,2023-11-11,add_to_cart,tablet,300
EVT0000488,CUST00045,2023-11-20,add_to_cart,desktop,338
EVT0000489,CUST00045,2023-12-18,wishlist,mobile,484
EVT0000490,CUST00045,2023-12-22,add_to_cart,tablet,490
EVT0000491,CUST00045,2023-11-13,wishlist,tablet,537
EVT0000492,CUST00045,2024-01-05,add_to_cart,mobile,810
EVT0000493,CUST00045,2024-01-27,page_view,desktop,430
EVT0000494,CUST00045,2024-04-28,page_view,desktop,715
EVT0000495,CUST00045,2024-03-01,app_open,mobile,639
EVT0000496,CUST00045,2024-01-30,wishlist,mobile,773
EVT0000497,CUST00045,2024-04-20,page_view,tablet,632
EVT0000498,CUST00045,2024-03-27,wishlist,desktop,722
EVT0000499,CUST00045,2023-12-27,app_open,mobile,899
EVT0000500,CUST00045,2023-11-14,wishlist,tablet,700
EVT0000501,CUST00045,2024-01-17,app_open,mobile,486
EVT0000502,CUST00045,2023-12-24,add_to_cart,tablet,856
EVT0000503,CUST00045,2023-12-15,checkout,desktop,520
EVT0000504,CUST00045,2024-01-29,wishlist,desktop,30
EVT0000505,CUST00045,2024-04-01,add_to_cart,desktop,512
EVT0000506,CUST00045,2024-04-04,wishlist,desktop,147
EVT0000507,CUST00045,2024-03-17,checkout,desktop,704
EVT0000508,CUST00045,2024-05-04,app_open,mobile,574
EVT0000509,CUST00045,2023-11-22,app_open,mobile,458
EVT0000510,CUST00045,2024-02-04,app_open,tablet,820
EVT0000511,CUST00045,2024-01-16,wishlist,mobile,613
EVT0000512,CUST00045,2024-03-09,product_review,desktop,520
EVT0000513,CUST00046,2023-12-21,add_to_cart,desktop,408
EVT0000514,CUST00046,2024-01-25,wishlist,tablet,874
EVT0000515,CUST00046,2024-01-23,page_view,mobile,827
EVT0000516,CUST00046,2024-01-11,search,tablet,552
EVT0000517,CUST00046,2023-11-04,add_to_cart,tablet,489
EVT0000518,CUST00046,2023-12-28,search,desktop,367
EVT0000519,CUST00046,2024-01-29,checkout,tablet,335
EVT0000520,CUST00046,2023-10-21,add_to_cart,mobile,732
EVT0000521,CUST00046,2024-03-17,app_open,tablet,298
EVT0000522,CUST00047,2024-03-01,wishlist,desktop,296
EVT0000523,CUST00047,2023-11-04,app_open,desktop,396
EVT0000524,CUST00047,2023-11-01,product_review,tablet,235
EVT0000525,CUST00047,2023-10-05,product_review,tablet,41
EVT0000526,CUST00047,2024-02-21,search,tablet,700
EVT0000527,CUST00047,2023-11-11,checkout,tablet,651
EVT0000528,CUST00047,2024-01-27,app_open,desktop,93
EVT0000529,CUST00047,2023-12-31,app_open,mobile,553
EVT0000530,CUST00047,2023-10-23,wishlist,tablet,180
EVT0000531,CUST00047,2023-10-29,checkout,mobile,391
EVT0000532,CUST00047,2023-09-15,search,mobile,307
EVT0000533,CUST00047,2023-09-25,product_review,desktop,260
EVT0000534,CUST00047,2024-03-03,add_to_cart,tablet,664
EVT0000535,CUST00047,2023-09-15,product_review,desktop,764
EVT0000536,CUST00047,2024-01-08,search,desktop,348
EVT0000537,CUST00047,2023-12-31,app_open,mobile,852
EVT0000538,CUST00047,2023-12-29,page_view,mobile,660
EVT0000539,CUST00047,2024-01-03,app_open,tablet,813
EVT0000540,CUST00047,2024-03-08,wishlist,tablet,464
EVT0000541,CUST00047,2023-10-30,search,desktop,749
EVT0000542,CUST00047,2023-10-01,search,tablet,601
EVT0000543,CUST00047,2023-09-29,search,mobile,582
EVT0000544,CUST00047,2023-11-15,checkout,mobile,890
EVT0000545,CUST00047,2024-01-04,product_review,mobile,529
EVT0000546,CUST00047,2024-01-27,wishlist,desktop,854
EVT0000547,CUST00047,2023-11-11,page_view,mobile,389
EVT0000548,CUST00047,2023-11-16,search,desktop,228
EVT0000549,CUST00047,2023-11-08,app_open,tablet,117
EVT0000550,CUST00047,2023-12-13,checkout,mobile,889
EVT0000551,CUST00047,2023-11-27,add_to_cart,mobile,788
EVT0000552,CUST00048,2024-01-02,checkout,desktop,895
EVT0000553,CUST00048,2024-02-04,add_to_cart,tablet,570
EVT0000554,CUST00048,2023-10-22,add_to_cart,mobile,328
EVT0000555,CUST00048,2024-02-20,product_review,tablet,250
EVT0000556,CUST00048,2024-02-06,search,tablet,893
EVT0000557,CUST00048,2024-01-26,checkout,desktop,455
EVT0000558,CUST00049,2023-11-14,checkout,mobile,348
EVT0000559,CUST00049,2023-06-25,product_review,desktop,662
EVT0000560,CUST00049,2023-07-28,search,tablet,621
EVT0000561,CUST00049,2023-07-03,product_review,desktop,521
EVT0000562,CUST00049,2023-09-05,add_to_cart,tablet,107
EVT0000563,CUST00049,2023-08-08,add_to_cart,mobile,349
EVT0000564,CUST00050,2023-10-10,product_review,tablet,215
EVT0000565,CUST00050,2024-01-31,wishlist,desktop,444
EVT0000566,CUST00050,2023-09-19,search,desktop,480
EVT0000567,CUST00050,2024-02-22,product_review,desktop,134
EVT0000568,CUST00051,2023-11-29,page_view,tablet,304
EVT0000569,CUST00051,2023-11-10,product_review,tablet,397
EVT0000570,CUST00051,2023-11-25,search,mobile,371
EVT0000571,CUST00051,2023-11-26,search,desktop,738
EVT0000572,CUST00052,2024-03-28,wishlist,mobile,641
EVT0000573,CUST00052,2024-01-09,page_view,mobile,833
EVT0000574,CUST00052,2023-12-10,add_to_cart,desktop,806
EVT0000575,CUST00052,2024-04-29,add_to_cart,desktop,274
EVT0000576,CUST00052,2024-03-13,wishlist,desktop,161
EVT0000577,CUST00052,2024-03-04,checkout,mobile,97
EVT0000578,CUST00053,2024-01-13,search,mobile,215
EVT0000579,CUST00053,2024-03-17,search,mobile,876
EVT0000580,CUST00053,2023-11-10,wishlist,mobile,485
EVT0000581,CUST00053,2024-03-10,app_open,tablet,31
EVT0000582,CUST00053,2023-12-09,app_open,mobile,475
EVT0000583,CUST00053,2023-12-08,checkout,tablet,467
EVT0000584,CUST00054,2023-08-09,add_to_cart,mobile,244
EVT0000585,CUST00054,2023-12-18,app_open,desktop,334
EVT0000586,CUST00054,2023-10-23,add_to_cart,tablet,231
EVT0000587,CUST00054,2023-11-23,checkout,desktop,195
EVT0000588,CUST00054,2023-10-14,wishlist,mobile,258
EVT0000589,CUST00054,2023-10-11,add_to_cart,mobile,741
EVT0000590,CUST00054,2023-11-28,app_open,tablet,120
EVT0000591,CUST00054,2024-01-03,page_view,mobile,375
EVT0000592,CUST00054,2023-10-27,product_review,desktop,491
EVT0000593,CUST00054,2023-10-20,app_open,tablet,100
EVT0000594,CUST00054,2023-10-29,search,tablet,714
EVT0000595,CUST00055,2023-10-28,app_open,tablet,811
EVT0000596,CUST00055,2023-10-05,checkout,mobile,268
EVT0000597,CUST00055,2024-01-03,product_review,desktop,31
EVT0000598,CUST00055,2023-10-27,checkout,tablet,703
EVT0000599,CUST00055,2023-12-26,wishlist,tablet,230
EVT0000600,CUST00055,2023-12-11,page_view,mobile,302
EVT0000601,CUST00055,2023-12-03,wishlist,desktop,409
EVT0000602,CUST00056,2024-02-02,app_open,desktop,512
EVT0000603,CUST00056,2023-10-17,search,tablet,732
EVT0000604,CUST00056,2024-01-24,checkout,tablet,473
EVT0000605,CUST00056,2024-01-22,checkout,tablet,882
EVT0000606,CUST00056,2024-01-06,product_review,desktop,766
EVT0000607,CUST00056,2024-01-03,search,tablet,149
EVT0000608,CUST00056,2024-03-15,product_review,desktop,228
EVT0000609,CUST00056,2024-02-18,app_open,desktop,489
EVT0000610,CUST00057,2023-10-30,search,mobile,678
EVT0000611,CUST00057,2023-12-12,checkout,tablet,833
EVT0000612,CUST00057,2023-12-13,wishlist,mobile,624
EVT0000613,CUST00057,2023-10-04,add_to_cart,tablet,654
EVT0000614,CUST00057,2023-11-13,app_open,mobile,121
EVT0000615,CUST00057,2023-07-14,app_open,mobile,302
EVT0000616,CUST00057,2023-08-26,wishlist,mobile,687
EVT0000617,CUST00057,2023-07-10,wishlist,mobile,471
EVT0000618,CUST00057,2023-07-17,product_review,desktop,584
EVT0000619,CUST00057,2023-11-05,page_view,tablet,622
EVT0000620,CUST00057,2023-10-26,search,desktop,167
EVT0000621,CUST00057,2023-11-18,page_view,mobile,48
EVT0000622,CUST00057,2023-10-24,search,mobile,770
EVT0000623,CUST00057,2023-07-20,search,tablet,226
EVT0000624,CUST00057,2023-07-21,app_open,tablet,884
EVT0000625,CUST00057,2023-12-08,page_view,desktop,32
EVT0000626,CUST00057,2023-07-01,app_open,tablet,406
EVT0000627,CUST00057,2023-07-12,wishlist,desktop,531
EVT0000628,CUST00057,2023-08-31,page_view,desktop,602
EVT0000629,CUST00058,2023-12-05,product_review,tablet,427
EVT0000630,CUST00058,2023-08-11,page_view,mobile,69
EVT0000631,CUST00058,2023-10-02,product_review,mobile,36
EVT0000632,CUST00058,2023-09-28,product_review,tablet,306
EVT0000633,CUST00058,2023-09-04,search,mobile,111
EVT0000634,CUST00058,2023-06-24,app_open,mobile,151
EVT0000635,CUST00058,2023-10-11,add_to_cart,mobile,456
EVT0000636,CUST00058,2023-12-20,wishlist,desktop,298
EVT0000637,CUST00059,2024-03-24,page_view,tablet,140
EVT0000638,CUST00059,2024-04-10,wishlist,desktop,618
EVT0000639,CUST00059,2024-02-15,search,tablet,786
EVT0000640,CUST00059,2023-11-25,product_review,tablet,163
EVT0000641,CUST00059,2023-12-15,page_view,tablet,515
EVT0000642,CUST00059,2023-12-10,product_review,mobile,640
EVT0000643,CUST00059,2024-02-03,app_open,tablet,848
EVT0000644,CUST00059,2023-11-24,page_view,tablet,98
EVT0000645,CUST00059,2024-03-11,checkout,desktop,97
EVT0000646,CUST00059,2024-01-06,product_review,desktop,354
EVT0000647,CUST00059,2023-11-13,search,mobile,48
EVT0000648,CUST00059,2024-02-06,search,desktop,585
EVT0000649,CUST00060,2023-11-28,app_open,desktop,55
EVT0000650,CUST00060,2023-08-27,page_view,mobile,460
EVT0000651,CUST00060,2023-09-08,page_view,mobile,804
EVT0000652,CUST00060,2023-12-29,wishlist,tablet,251
EVT0000653,CUST00060,2023-10-05,page_view,tablet,424
EVT0000654,CUST00060,2023-11-06,add_to_cart,tablet,336
EVT0000655,CUST00060,2023-10-18,product_review,mobile,700
EVT0000656,CUST00060,2023-11-12,search,desktop,242
EVT0000657,CUST00060,2023-12-18,page_view,mobile,900
EVT0000658,CUST00060,2023-08-23,checkout,mobile,149
EVT0000659,CUST00060,2023-10-16,add_to_cart,desktop,236
EVT0000660,CUST00060,2023-08-11,app_open,mobile,397
EVT0000661,CUST00060,2023-11-24,add_to_cart,desktop,472
EVT0000662,CUST00060,2023-12-06,wishlist,tablet,604
EVT0000663,CUST00061,2023-09-21,product_review,tablet,869
EVT0000664,CUST00061,2023-09-26,page_view,desktop,640
EVT0000665,CUST00061,2023-10-08,page_view,desktop,451
EVT0000666,CUST00061,2023-12-03,search,tablet,368
EVT0000667,CUST00061,2023-11-21,wishlist,mobile,729
EVT0000668,CUST00061,2023-10-31,search,tablet,245
EVT0000669,CUST00061,2024-01-01,product_review,desktop,62
EVT0000670,CUST00061,2023-11-18,app_open,tablet,491
EVT0000671,CUST00061,2023-08-23,app_open,desktop,132
EVT0000672,CUST00061,2024-01-22,product_review,tablet,239
EVT0000673,CUST00061,2023-11-09,add_to_cart,tablet,130
EVT0000674,CUST00062,2024-01-21,add_to_cart,tablet,689
EVT0000675,CUST00062,2023-08-26,page_view,tablet,435
EVT0000676,CUST00062,2023-10-11,checkout,desktop,733
EVT0000677,CUST00063,2024-01-16,app_open,tablet,398
EVT0000678,CUST00063,2024-05-15,page_view,tablet,882
EVT0000679,CUST00063,2024-03-30,product_review,tablet,900
EVT0000680,CUST00063,2024-03-19,search,tablet,73
EVT0000681,CUST00063,2024-04-18,product_review,mobile,650
EVT0000682,CUST00063,2024-04-18,add_to_cart,tablet,44
EVT0000683,CUST00063,2024-06-15,app_open,tablet,723
EVT0000684,CUST00063,2024-01-06,search,tablet,176
EVT0000685,CUST00064,2023-11-21,app_open,tablet,362
EVT0000686,CUST00064,2023-12-06,search,mobile,653
EVT0000687,CUST00064,2023-11-20,page_view,mobile,519
EVT0000688,CUST00064,2024-04-01,add_to_cart,desktop,512
EVT0000689,CUST00064,2024-02-15,app_open,mobile,187
EVT0000690,CUST00064,2024-03-25,wishlist,tablet,839
EVT0000691,CUST00064,2023-11-17,checkout,tablet,687
EVT0000692,CUST00064,2023-10-14,wishlist,tablet,393
EVT0000693,CUST00064,2024-02-15,product_review,mobile,497
EVT0000694,CUST00064,2024-02-03,search,desktop,594
EVT0000695,CUST00064,2024-03-19,app_open,mobile,292
EVT0000696,CUST00064,2024-04-02,product_review,tablet,387
EVT0000697,CUST00064,2023-10-14,product_review,mobile,310
EVT0000698,CUST00064,2024-04-04,wishlist,mobile,791
EVT0000699,CUST00064,2024-03-20,search,mobile,278
EVT0000700,CUST00064,2023-12-31,page_view,desktop,64
EVT0000701,CUST00064,2024-04-07,page_view,desktop,557
EVT0000702,CUST00064,2024-01-07,wishlist,tablet,702
EVT0000703,CUST00064,2024-03-11,product_review,tablet,168
EVT0000704,CUST00064,2023-10-16,add_to_cart,tablet,286
EVT0000705,CUST00064,2023-11-30,page_view,mobile,772
EVT0000706,CUST00064,2023-11-10,wishlist,tablet,363
EVT0000707,CUST00064,2024-02-25,wishlist,desktop,284
EVT0000708,CUST00064,2023-10-11,search,desktop,179
EVT0000709,CUST00064,2024-01-16,app_open,desktop,471
EVT0000710,CUST00064,2024-03-18,wishlist,desktop,133
EVT0000711,CUST00064,2024-02-28,product_review,tablet,811
EVT0000712,CUST00065,2023-08-13,search,desktop,92
EVT0000713,CUST00065,2023-12-19,app_open,mobile,656
EVT0000714,CUST00065,2023-11-17,product_review,mobile,154
EVT0000715,CUST00065,2023-10-11,add_to_cart,tablet,291
EVT0000716,CUST00065,2023-12-08,checkout,desktop,142
EVT0000717,CUST00065,2023-12-07,page_view,desktop,557
EVT0000718,CUST00065,2023-11-06,add_to_cart,desktop,798
EVT0000719,CUST00065,2023-07-08,page_view,tablet,445
EVT0000720,CUST00065,2023-10-09,app_open,mobile,723
EVT0000721,CUST00065,2023-09-21,app_open,mobile,164
EVT0000722,CUST00065,2023-12-04,checkout,desktop,761
EVT0000723,CUST00065,2023-08-13,wishlist,tablet,120
EVT0000724,CUST00065,2023-07-09,app_open,tablet,91
EVT0000725,CUST00065,2024-01-04,page_view,mobile,198
EVT0000726,CUST00065,2023-11-12,add_to_cart,tablet,53
EVT0000727,CUST00065,2023-12-04,checkout,desktop,623
EVT0000728,CUST00065,2023-09-29,wishlist,desktop,670
EVT0000729,CUST00066,2023-10-08,checkout,mobile,221
EVT0000730,CUST00066,2024-01-26,search,tablet,692
EVT0000731,CUST00066,2024-02-02,checkout,tablet,344
EVT0000732,CUST00067,2024-03-21,add_to_cart,desktop,318
EVT0000733,CUST00067,2024-02-25,add_to_cart,mobile,851
EVT0000734,CUST00067,2024-01-27,page_view,tablet,528
EVT0000735,CUST00067,2024-03-29,product_review,tablet,688
EVT0000736,CUST00067,2024-05-21,wishlist,mobile,554
EVT0000737,CUST00068,2023-08-16,app_open,tablet,43
EVT0000738,CUST00068,2023-10-14,product_review,tablet,406
EVT0000739,CUST00068,2024-01-08,search,tablet,306
EVT0000740,CUST00068,2023-11-29,search,tablet,100
EVT0000741,CUST00068,2023-09-20,search,mobile,436
EVT0000742,CUST00068,2023-12-01,wishlist,desktop,533
EVT0000743,CUST00068,2023-11-25,page_view,mobile,746
EVT0000744,CUST00068,2023-09-03,checkout,mobile,508
EVT0000745,CUST00068,2023-10-28,page_view,mobile,882
EVT0000746,CUST00068,2023-10-06,search,mobile,388
EVT0000747,CUST00068,2023-09-14,app_open,tablet,551
EVT0000748,CUST00069,2023-11-30,wishlist,desktop,374
EVT0000749,CUST00069,2023-11-28,search,desktop,637
EVT0000750,CUST00069,2023-09-21,product_review,desktop,201
EVT0000751,CUST00069,2023-07-15,checkout,desktop,282
EVT0000752,CUST00069,2023-07-14,wishlist,mobile,171
EVT0000753,CUST00069,2023-11-27,checkout,mobile,161
EVT0000754,CUST00069,2023-08-02,wishlist,mobile,300
EVT0000755,CUST00070,2023-08-02,checkout,tablet,716
EVT0000756,CUST00070,2023-11-01,search,tablet,91
EVT0000757,CUST00070,2023-06-28,add_to_cart,mobile,188
EVT0000758,CUST00071,2024-01-04,product_review,desktop,206
EVT0000759,CUST00071,2023-10-17,wishlist,mobile,699
EVT0000760,CUST00071,2023-08-11,add_to_cart,tablet,299
EVT0000761,CUST00071,2023-12-17,page_view,desktop,670
EVT0000762,CUST00071,2023-10-30,app_open,desktop,558
EVT0000763,CUST00071,2023-12-26,add_to_cart,mobile,327
EVT0000764,CUST00071,2023-10-23,app_open,desktop,170
EVT0000765,CUST00071,2023-10-20,add_to_cart,mobile,253
EVT0000766,CUST00072,2024-05-10,wishlist,mobile,254
EVT0000767,CUST00072,2024-06-10,page_view,mobile,145
EVT0000768,CUST00072,2024-04-22,page_view,desktop,464
EVT0000769,CUST00072,2024-03-29,app_open,desktop,219
EVT0000770,CUST00072,2024-05-24,wishlist,mobile,506
EVT0000771,CUST00072,2024-01-02,checkout,tablet,724
EVT0000772,CUST00072,2023-12-24,page_view,desktop,373
EVT0000773,CUST00072,2023-12-28,search,mobile,786
EVT0000774,CUST00072,2024-05-11,checkout,desktop,54
EVT0000775,CUST00072,2023-12-28,add_to_cart,desktop,84
EVT0000776,CUST00072,2024-03-28,search,desktop,439
EVT0000777,CUST00072,2024-01-07,product_review,desktop,657
EVT0000778,CUST00072,2024-01-17,product_review,tablet,490
EVT0000779,CUST00072,2023-12-19,add_to_cart,desktop,442
EVT0000780,CUST00072,2023-12-26,search,desktop,693
EVT0000781,CUST00072,2024-03-28,page_view,mobile,246
EVT0000782,CUST00072,2024-03-17,page_view,desktop,737
EVT0000783,CUST00072,2024-02-24,app_open,desktop,662
EVT0000784,CUST00072,2024-01-07,checkout,desktop,201
EVT0000785,CUST00072,2023-12-18,checkout,tablet,442
EVT0000786,CUST00072,2024-04-27,add_to_cart,tablet,450
EVT0000787,CUST00072,2024-02-06,page_view,mobile,483
EVT0000788,CUST00072,2024-05-17,page_view,tablet,319
EVT0000789,CUST00072,2024-02-08,wishlist,mobile,703
EVT0000790,CUST00072,2024-03-15,product_review,mobile,161
EVT0000791,CUST00073,2024-05-25,page_view,mobile,893
EVT0000792,CUST00073,2024-02-16,app_open,mobile,779
EVT0000793,CUST00073,2024-04-07,add_to_cart,mobile,746
EVT0000794,CUST00073,2024-03-16,search,tablet,258
EVT0000795,CUST00073,2024-04-19,product_review,tablet,171
EVT0000796,CUST00073,2024-04-26,app_open,tablet,117
EVT0000797,CUST00073,2024-04-02,add_to_cart,mobile,144
EVT0000798,CUST00074,2024-02-27,checkout,desktop,786
EVT0000799,CUST00074,2023-10-10,product_review,desktop,344
EVT0000800,CUST00074,2023-09-26,wishlist,desktop,626
EVT0000801,CUST00074,2023-11-14,page_view,desktop,147
EVT0000802,CUST00074,2024-02-18,search,tablet,856
EVT0000803,CUST00074,2023-10-21,wishlist,mobile,840
EVT0000804,CUST00074,2024-02-18,page_view,desktop,535
EVT0000805,CUST00074,2023-10-30,checkout,mobile,275
EVT0000806,CUST00075,2024-01-17,add_to_cart,desktop,150
EVT0000807,CUST00075,2023-11-11,product_review,desktop,558
EVT0000808,CUST00075,2023-10-22,page_view,mobile,441
EVT0000809,CUST00075,2023-11-16,add_to_cart,mobile,442
EVT0000810,CUST00075,2023-12-18,product_review,desktop,377
EVT0000811,CUST00075,2023-09-24,search,tablet,322
EVT0000812,CUST00075,2023-10-28,product_review,tablet,241
EVT0000813,CUST00076,2024-02-19,app_open,desktop,502
EVT0000814,CUST00076,2023-09-24,search,desktop,384
EVT0000815,CUST00076,2024-03-01,search,tablet,53
EVT0000816,CUST00076,2023-12-07,product_review,tablet,500
EVT0000817,CUST00076,2023-09-29,page_view,mobile,868
EVT0000818,CUST00076,2023-11-01,search,desktop,677
EVT0000819,CUST00076,2023-12-20,wishlist,mobile,91
EVT0000820,CUST00076,2024-01-28,product_review,desktop,875
EVT0000821,CUST00077,2023-12-16,search,desktop,204
EVT0000822,CUST00077,2024-02-14,wishlist,mobile,482
EVT0000823,CUST00077,2023-11-21,app_open,mobile,445
EVT0000824,CUST00077,2024-01-16,checkout,mobile,323
EVT0000825,CUST00077,2024-02-05,search,desktop,834
EVT0000826,CUST00078,2023-08-29,page_view,mobile,581
EVT0000827,CUST00078,2023-08-12,page_view,desktop,99
EVT0000828,CUST00078,2023-08-12,add_to_cart,tablet,531
EVT0000829,CUST00078,2023-09-03,product_review,mobile,332
EVT0000830,CUST00079,2023-11-10,wishlist,tablet,457
EVT0000831,CUST00079,2023-11-16,search,tablet,328
EVT0000832,CUST00079,2023-12-03,product_review,mobile,503
EVT0000833,CUST00079,2024-01-07,product_review,mobile,687
EVT0000834,CUST00079,2023-09-27,product_review,mobile,685
EVT0000835,CUST00079,2023-10-27,app_open,tablet,137
EVT0000836,CUST00079,2023-12-17,checkout,desktop,364
EVT0000837,CUST00079,2023-12-26,page_view,mobile,840
EVT0000838,CUST00079,2023-12-13,wishlist,tablet,815
EVT0000839,CUST00079,2023-09-27,wishlist,desktop,707
EVT0000840,CUST00079,2023-11-16,search,desktop,682
EVT0000841,CUST00079,2024-02-29,product_review,desktop,645
EVT0000842,CUST00079,2024-02-21,checkout,desktop,687
