customer_id,snapshot_date,recency_days,frequency,monetary_value,avg_order_value,return_rate,discount_usage_rate,categories_bought,ticket_count,unresolved_tickets,avg_satisfaction,total_sessions,days_since_last_session,campaign_count,campaign_open_rate,campaign_conversion_rate,membership_tier,age,tenure_days
CUST00836,2024-06-30,609,1,116.17,116.17,0.0,1.0,1,2,0,3.0,4,200,0,0.0,0.0,Bronze,58.0,735
CUST00837,2024-06-30,34,6,709.97,118.33,0.333,0.667,4,3,1,3.0,6,58,1,0.0,0.0,Silver,47.0,173
CUST00838,2024-06-30,60,2,147.34,73.67,0.0,1.0,2,0,0,,9,189,0,0.0,0.0,Silver,,614
CUST00839,2024-06-30,52,1,417.36,417.36,0.0,0.0,1,1,0,3.0,6,157,1,0.0,0.0,Bronze,38.0,697
CUST00840,2024-06-30,374,2,226.11,113.06,0.5,0.0,1,0,0,,7,111,2,0.5,0.0,Bronze,36.0,618
CUST00841,2024-06-30,153,2,416.94,208.47,0.5,0.0,1,1,0,1.0,5,131,1,1.0,0.0,Bronze,36.0,448
CUST00842,2024-06-30,28,10,1063.1,106.31,0.3,0.6,4,4,0,2.5,17,36,4,0.5,0.0,Gold,42.0,710
CUST00843,2024-06-30,451,1,251.83,251.83,0.0,1.0,1,2,2,,6,15,5,0.6,0.0,Bronze,39.0,828
CUST00844,2024-06-30,58,2,146.18,73.09,0.0,0.5,1,4,0,2.75,10,135,2,1.0,0.0,Bronze,48.0,114
CUST00845,2024-06-30,177,3,588.2,196.07,0.333,0.667,2,0,0,,3,192,1,1.0,0.0,Bronze,34.0,445
CUST00846,2024-06-30,123,6,558.61,93.1,0.167,0.5,5,0,0,,14,178,1,1.0,1.0,Silver,40.0,723
CUST00847,2024-06-30,132,2,582.66,291.33,0.5,0.0,2,0,0,,5,201,5,0.4,0.2,Bronze,49.0,511
CUST00848,2024-06-30,42,13,1550.65,119.28,0.077,0.615,5,0,0,,34,5,0,0.0,0.0,Platinum,27.0,485
CUST00849,2024-06-30,20,11,1365.56,124.14,0.091,0.455,4,2,0,2.0,27,179,5,0.0,0.0,Gold,27.0,856
CUST00850,2024-06-30,42,3,457.03,152.34,0.333,0.0,2,1,0,2.0,13,158,4,0.25,0.0,Silver,53.0,326
CUST00851,2024-06-30,5,6,721.17,120.2,0.5,0.667,4,3,0,3.67,10,70,1,1.0,0.0,Silver,25.0,141
CUST00852,2024-06-30,123,1,102.49,102.49,0.0,0.0,1,2,1,2.0,3,190,1,1.0,0.0,Bronze,37.0,259
CUST00853,2024-06-30,4,3,393.21,131.07,0.0,0.0,2,1,0,5.0,4,118,3,0.0,0.0,Bronze,49.0,125
CUST00854,2024-06-30,44,6,738.26,123.04,0.167,0.5,4,0,0,,10,40,4,0.25,0.0,Gold,31.0,709
CUST00855,2024-06-30,343,4,297.36,74.34,0.0,0.75,2,0,0,,4,66,2,0.5,0.0,Bronze,45.0,407
CUST00856,2024-06-30,174,1,62.46,62.46,0.0,1.0,1,2,2,,4,29,5,0.6,0.0,Bronze,63.0,185
CUST00857,2024-06-30,9,5,763.31,152.66,0.2,0.4,3,0,0,,13,142,1,1.0,0.0,Silver,41.0,450
CUST00858,2024-06-30,114,1,91.07,91.07,0.0,1.0,1,2,1,1.0,3,110,0,0.0,0.0,Bronze,32.0,134
CUST00859,2024-06-30,73,13,938.61,72.2,0.077,0.385,5,0,0,,27,102,2,1.0,1.0,Platinum,39.0,734
CUST00860,2024-06-30,64,2,130.37,65.18,0.0,1.0,2,1,0,5.0,2,161,1,0.0,0.0,Bronze,47.0,359
CUST00861,2024-06-30,0,6,416.96,69.49,0.167,0.5,3,1,1,,28,165,1,0.0,0.0,Gold,21.0,468
CUST00862,2024-06-30,21,2,81.74,40.87,0.0,0.5,2,2,1,1.0,2,25,2,1.0,0.0,Silver,30.0,161
CUST00863,2024-06-30,2,8,747.96,93.5,0.125,0.875,4,2,0,2.5,14,176,5,0.2,0.0,Gold,40.0,896
CUST00864,2024-06-30,133,1,88.02,88.02,0.0,0.0,1,0,0,,2,243,0,0.0,0.0,Bronze,25.0,411
CUST00865,2024-06-30,4,7,677.24,96.75,0.143,0.286,3,2,1,1.0,15,38,4,1.0,0.5,Silver,35.0,167
CUST00866,2024-06-30,24,9,1025.66,113.96,0.0,0.222,3,1,0,2.0,22,25,4,0.75,0.5,Gold,29.0,872
CUST00867,2024-06-30,31,4,451.21,90.24,0.6,0.4,3,0,0,,4,202,1,0.0,0.0,Silver,48.0,299
CUST00868,2024-06-30,309,2,208.85,104.43,0.0,0.0,2,3,0,2.33,6,43,5,0.4,0.4,Bronze,31.0,579
CUST00869,2024-06-30,12,5,328.87,65.77,0.2,0.4,4,2,0,3.0,14,30,4,0.5,0.25,Silver,51.0,425
CUST00870,2024-06-30,44,5,459.84,91.97,0.0,0.4,4,4,2,1.5,14,188,1,0.0,0.0,Silver,35.0,586
CUST00871,2024-06-30,69,5,410.73,82.15,0.2,0.2,2,0,0,,13,187,1,0.0,0.0,Silver,51.0,493
CUST00872,2024-06-30,45,11,998.28,90.75,0.273,0.455,5,3,0,5.0,30,138,5,0.4,0.2,Platinum,28.0,704
CUST00873,2024-06-30,165,1,127.07,127.07,1.0,0.0,1,0,0,,5,103,0,0.0,0.0,Bronze,58.0,479
CUST00874,2024-06-30,7,3,256.86,85.62,0.0,0.333,3,3,0,2.33,15,66,3,1.0,0.333,Silver,29.0,360
CUST00875,2024-06-30,49,8,1285.45,160.68,0.125,0.125,4,2,1,1.0,22,183,0,0.0,0.0,Gold,32.0,282
CUST00876,2024-06-30,566,1,74.24,74.24,0.0,0.0,1,2,1,4.0,13,60,1,1.0,0.0,Silver,48.0,710
CUST00877,2024-06-30,28,9,855.24,95.03,0.111,0.111,4,2,0,3.5,20,187,0,0.0,0.0,Gold,46.0,314
CUST00878,2024-06-30,10,15,1574.27,104.95,0.333,0.467,4,0,0,,34,193,0,0.0,0.0,Platinum,43.0,303
CUST00879,2024-06-30,20,1,75.03,75.03,0.0,1.0,1,2,0,2.0,12,147,5,0.4,0.2,Silver,35.0,49
CUST00880,2024-06-30,42,1,72.46,72.46,0.0,0.0,1,0,0,,7,85,0,0.0,0.0,Bronze,49.0,268
CUST00881,2024-06-30,111,1,159.6,159.6,1.0,1.0,1,2,0,3.0,4,80,4,0.75,0.5,Bronze,39.0,299
CUST00882,2024-06-30,57,6,557.14,92.86,0.333,0.167,4,3,1,1.5,8,170,3,0.333,0.0,Silver,55.0,447
CUST00883,2024-06-30,136,3,399.12,133.04,0.0,0.333,2,0,0,,19,194,2,0.5,0.0,Gold,34.0,339
CUST00884,2024-06-30,15,1,49.04,49.04,0.0,0.0,1,2,0,2.5,3,185,0,0.0,0.0,Bronze,40.0,60
CUST00885,2024-06-30,744,2,185.35,92.68,0.0,0.5,2,2,0,4.0,6,207,4,0.25,0.0,Bronze,41.0,855
CUST00886,2024-06-30,25,2,379.1,189.55,0.5,0.5,2,2,1,2.0,4,24,4,0.25,0.0,Bronze,25.0,133
CUST00887,2024-06-30,13,7,1296.83,185.26,0.286,0.714,4,2,1,4.0,16,162,1,1.0,0.0,Gold,58.0,711
CUST00888,2024-06-30,45,1,34.68,34.68,0.0,0.0,1,1,1,,2,159,2,0.5,0.5,Bronze,23.0,215
CUST00889,2024-06-30,2,7,555.65,79.38,0.0,0.429,3,2,1,5.0,13,141,0,0.0,0.0,Silver,22.0,157
CUST00890,2024-06-30,50,3,341.78,113.93,0.0,0.333,1,2,2,,11,209,3,0.667,0.333,Silver,,239
CUST00891,2024-06-30,3,7,619.22,88.46,0.143,0.0,4,2,0,3.5,21,184,4,0.75,0.0,Gold,46.0,443
CUST00892,2024-06-30,273,1,118.76,118.76,0.0,0.0,1,1,0,4.0,8,171,2,0.5,0.0,Silver,45.0,310
CUST00893,2024-06-30,5,4,628.72,157.18,0.25,0.25,4,1,0,3.0,13,119,1,0.0,0.0,Silver,28.0,282
CUST00894,2024-06-30,4,2,208.78,104.39,0.0,0.0,1,1,0,1.0,6,91,0,0.0,0.0,Bronze,18.0,48
CUST00895,2024-06-30,79,5,385.29,77.06,0.0,0.4,3,1,1,,11,5,0,0.0,0.0,Silver,60.0,741
CUST00896,2024-06-30,50,2,289.11,144.56,0.5,0.5,1,1,0,5.0,14,182,5,0.6,0.2,Silver,36.0,761
CUST00897,2024-06-30,6,8,838.59,93.18,0.333,0.333,4,0,0,,24,25,0,0.0,0.0,Platinum,26.0,165
CUST00898,2024-06-30,155,1,76.63,76.63,0.0,0.0,1,0,0,,5,179,2,0.5,0.5,Bronze,44.0,252
CUST00899,2024-06-30,30,1,74.27,74.27,0.0,1.0,1,0,0,,4,10,3,0.333,0.0,Bronze,,32
CUST00900,2024-06-30,175,1,234.78,234.78,0.0,0.0,1,3,1,3.0,3,7,3,1.0,0.333,Bronze,61.0,265
CUST00901,2024-06-30,480,3,349.31,116.44,0.0,0.667,3,1,0,1.0,6,41,3,0.0,0.0,Bronze,21.0,883
CUST00902,2024-06-30,90,5,827.25,165.45,0.0,0.4,4,1,1,,13,131,0,0.0,0.0,Gold,53.0,494
CUST00903,2024-06-30,82,3,199.64,66.55,0.0,0.333,2,1,0,4.0,5,96,2,0.5,0.5,Bronze,35.0,257
CUST00904,2024-06-30,159,6,783.96,130.66,0.167,0.667,3,1,0,3.0,17,65,4,0.5,0.25,Silver,32.0,683
CUST00905,2024-06-30,33,2,469.1,234.55,0.0,1.0,2,4,0,1.75,2,102,1,0.0,0.0,Bronze,30.0,528
CUST00906,2024-06-30,147,4,963.4,240.85,0.0,0.75,3,0,0,,8,29,1,1.0,1.0,Bronze,36.0,550
CUST00907,2024-06-30,18,3,608.91,202.97,0.0,0.333,3,2,0,3.5,8,148,0,0.0,0.0,Silver,23.0,731
CUST00908,2024-06-30,350,1,185.14,185.14,0.0,0.0,1,0,0,,3,15,4,0.5,0.0,Bronze,29.0,891
CUST00909,2024-06-30,170,2,216.58,108.29,0.5,0.5,2,0,0,,7,132,0,0.0,0.0,Bronze,54.0,706
CUST00910,2024-06-30,26,6,719.26,119.88,0.0,0.5,4,1,0,3.0,8,67,1,1.0,0.0,Silver,34.0,168
CUST00911,2024-06-30,132,3,463.14,154.38,0.0,0.0,2,1,0,4.0,9,64,4,0.25,0.0,Silver,40.0,305
CUST00912,2024-06-30,260,1,230.04,230.04,0.0,0.0,1,1,0,1.0,5,200,3,0.333,0.0,Bronze,43.0,320
CUST00913,2024-06-30,7,7,629.69,89.96,0.286,0.143,4,3,1,2.5,23,152,4,0.25,0.0,Platinum,46.0,82
CUST00914,2024-06-30,58,6,512.53,85.42,0.0,0.5,5,3,0,2.33,2,96,4,0.0,0.0,Silver,50.0,716
CUST00915,2024-06-30,5,4,642.48,160.62,0.0,0.5,3,0,0,,18,58,2,0.5,0.5,Gold,44.0,139
CUST00916,2024-06-30,270,2,160.08,80.04,0.0,1.0,2,1,0,4.0,5,33,5,0.6,0.2,Bronze,42.0,744
CUST00917,2024-06-30,146,1,50.18,50.18,0.0,0.0,1,2,1,3.0,1,163,2,0.0,0.0,Bronze,27.0,677
CUST00918,2024-06-30,22,1,85.13,85.13,0.0,0.0,1,1,0,1.0,1,313,4,0.25,0.25,Bronze,64.0,33
CUST00919,2024-06-30,201,2,161.74,80.87,0.0,0.5,2,0,0,,4,52,4,0.25,0.0,Bronze,40.0,696
CUST00920,2024-06-30,53,5,767.41,127.9,0.167,0.5,4,1,0,2.0,13,31,1,0.0,0.0,Silver,38.0,713
CUST00921,2024-06-30,91,8,947.24,118.4,0.0,0.375,4,1,0,4.0,25,190,4,1.0,0.5,Platinum,38.0,899
CUST00922,2024-06-30,3,4,590.26,147.56,0.0,0.75,3,1,0,4.0,8,106,2,0.0,0.0,Silver,60.0,76
CUST00923,2024-06-30,7,3,305.8,101.93,0.333,0.667,3,1,0,3.0,3,125,2,0.0,0.0,Bronze,,123
CUST00924,2024-06-30,28,6,782.2,130.37,0.167,0.5,3,0,0,,10,124,4,0.5,0.0,Silver,54.0,589
CUST00925,2024-06-30,98,1,29.57,29.57,0.0,0.0,1,1,0,5.0,5,149,1,1.0,1.0,Bronze,50.0,781
CUST00926,2024-06-30,228,4,198.95,49.74,0.0,0.5,4,1,1,,9,158,5,0.4,0.0,Silver,41.0,888
CUST00927,2024-06-30,43,4,359.43,89.86,0.0,0.25,4,1,0,5.0,12,73,5,0.6,0.4,Silver,,242
CUST00928,2024-06-30,253,3,264.01,88.0,0.667,0.333,2,0,0,,21,197,0,0.0,0.0,Gold,28.0,465
CUST00929,2024-06-30,178,6,365.35,60.89,0.167,0.333,3,3,1,2.0,40,147,2,0.5,0.5,Platinum,34.0,881
CUST00930,2024-06-30,89,3,419.79,139.93,0.0,0.333,3,2,1,3.0,8,135,5,0.6,0.0,Bronze,21.0,537
CUST00931,2024-06-30,199,3,233.89,77.96,0.0,0.667,2,0,0,,12,134,5,0.4,0.0,Silver,,865
CUST00932,2024-06-30,0,10,1195.96,119.6,0.0,0.6,5,0,0,,17,92,4,0.5,0.0,Gold,42.0,680
CUST00933,2024-06-30,77,12,2121.64,176.8,0.25,0.5,4,0,0,,14,146,1,1.0,0.0,Gold,47.0,234
CUST00934,2024-06-30,2,3,319.27,106.42,0.0,0.333,3,2,1,3.0,8,86,1,1.0,1.0,Silver,26.0,410
CUST00935,2024-06-30,12,15,1242.04,82.8,0.067,0.6,5,0,0,,31,7,3,0.667,0.333,Platinum,38.0,102
CUST00936,2024-06-30,285,2,420.8,140.27,0.0,0.667,2,2,0,3.5,6,49,3,0.333,0.333,Bronze,37.0,545
CUST00937,2024-06-30,9,9,1121.5,124.61,0.222,0.333,4,1,1,,32,42,5,0.8,0.0,Platinum,36.0,105
CUST00938,2024-06-30,357,1,224.67,224.67,0.0,1.0,1,1,0,5.0,11,148,1,0.0,0.0,Bronze,36.0,870
CUST00939,2024-06-30,1,4,297.26,74.32,0.0,0.25,2,1,0,2.0,13,100,1,1.0,0.0,Silver,,106
CUST00940,2024-06-30,65,4,294.11,73.53,0.0,0.25,3,2,1,4.0,25,107,1,1.0,1.0,Gold,54.0,845
CUST00941,2024-06-30,112,2,115.13,57.56,0.0,0.0,2,0,0,,6,59,0,0.0,0.0,Bronze,59.0,797
CUST00942,2024-06-30,4,6,1152.66,192.11,0.167,0.333,3,1,1,,13,172,3,0.0,0.0,Silver,34.0,439
CUST00943,2024-06-30,34,3,408.76,136.25,0.0,0.333,2,2,0,3.5,3,179,4,0.0,0.0,Bronze,54.0,643
CUST00944,2024-06-30,2,15,2005.16,133.68,0.067,0.333,5,0,0,,24,200,1,1.0,0.0,Platinum,56.0,135
CUST00945,2024-06-30,156,10,1621.2,162.12,0.1,0.5,4,1,0,5.0,19,97,0,0.0,0.0,Gold,45.0,874
CUST00946,2024-06-30,125,6,1150.43,191.74,0.167,0.333,4,2,0,2.5,12,31,3,0.667,0.0,Silver,58.0,580
CUST00947,2024-06-30,85,5,572.44,114.49,0.2,0.2,3,3,2,5.0,17,47,2,0.0,0.0,Silver,,505
CUST00948,2024-06-30,286,4,202.23,50.56,0.0,0.5,3,0,0,,16,130,1,0.0,0.0,Gold,64.0,855
CUST00949,2024-06-30,91,1,72.43,72.43,0.0,1.0,1,0,0,,6,101,5,0.6,0.0,Bronze,35.0,304
CUST00950,2024-06-30,3,5,475.14,95.03,0.2,0.4,3,0,0,,13,144,1,1.0,0.0,Silver,31.0,117
CUST00951,2024-06-30,111,7,1787.1,255.3,0.0,0.571,5,1,0,2.0,8,123,4,0.25,0.25,Silver,52.0,752
CUST00952,2024-06-30,99,1,65.49,65.49,0.0,0.0,1,0,0,,5,138,3,0.333,0.0,Bronze,61.0,106
CUST00953,2024-06-30,62,3,325.03,108.34,0.0,0.333,2,0,0,,2,118,4,0.75,0.0,Bronze,58.0,106
CUST00954,2024-06-30,58,1,97.77,97.77,0.0,1.0,1,0,0,,6,77,2,0.0,0.0,Bronze,24.0,471
CUST00955,2024-06-30,467,2,138.22,69.11,0.5,0.5,2,0,0,,5,110,4,0.5,0.0,Bronze,58.0,569
CUST00956,2024-06-30,52,12,1035.75,86.31,0.25,0.5,5,1,0,1.0,19,20,1,1.0,0.0,Gold,30.0,274
CUST00957,2024-06-30,61,6,624.5,104.08,0.0,0.333,3,1,1,,13,33,0,0.0,0.0,Silver,35.0,607
CUST00958,2024-06-30,315,3,317.99,106.0,0.0,0.0,3,1,0,3.0,14,73,3,0.333,0.333,Silver,54.0,807
CUST00959,2024-06-30,228,3,145.43,48.48,0.333,0.333,2,1,0,5.0,6,148,1,0.0,0.0,Bronze,30.0,411
CUST00960,2024-06-30,512,3,418.94,139.65,0.333,0.0,3,1,0,1.0,3,95,5,0.4,0.2,Bronze,53.0,746
CUST00961,2024-06-30,366,2,136.55,68.28,0.0,0.5,2,1,0,4.0,5,126,5,0.4,0.0,Bronze,48.0,599
CUST00962,2024-06-30,227,5,639.16,127.83,0.0,0.6,2,0,0,,12,71,4,0.25,0.0,Gold,19.0,742
CUST00963,2024-06-30,68,4,498.37,124.59,0.25,0.0,4,3,1,2.5,8,175,4,0.5,0.0,Silver,33.0,766
CUST00964,2024-06-30,1,10,596.51,59.65,0.1,0.4,5,3,0,4.0,28,28,2,0.0,0.0,Platinum,26.0,171
CUST00965,2024-06-30,39,5,804.11,160.82,0.0,0.6,3,0,0,,14,197,5,0.2,0.0,Silver,26.0,397
CUST00966,2024-06-30,1,1,33.3,33.3,0.0,1.0,1,2,0,3.5,12,140,2,0.5,0.5,Silver,55.0,113
CUST00967,2024-06-30,8,4,309.04,77.26,0.0,0.0,3,3,1,3.5,12,60,1,0.0,0.0,Silver,28.0,172
CUST00968,2024-06-30,28,12,1313.07,109.42,0.0,0.5,5,0,0,,23,59,4,0.5,0.0,Platinum,39.0,381
CUST00969,2024-06-30,3,5,780.33,156.07,0.4,0.4,3,0,0,,13,105,5,0.6,0.0,Gold,50.0,574
CUST00970,2024-06-30,150,1,213.04,213.04,0.0,1.0,1,1,0,5.0,7,252,4,0.75,0.0,Bronze,53.0,181
CUST00971,2024-06-30,23,5,768.99,153.8,0.2,0.4,4,1,1,,6,35,1,0.0,0.0,Silver,62.0,187
CUST00972,2024-06-30,254,7,771.66,110.24,0.286,0.571,5,0,0,,16,85,5,0.4,0.2,Silver,40.0,475
CUST00973,2024-06-30,49,4,467.26,116.82,0.0,0.25,3,0,0,,5,60,4,0.5,0.0,Silver,62.0,682
CUST00974,2024-06-30,363,2,349.97,174.98,0.0,0.0,2,0,0,,3,148,3,0.667,0.0,Bronze,62.0,792
CUST00975,2024-06-30,7,5,824.85,164.97,0.0,0.6,2,2,0,3.0,18,86,4,0.75,0.25,Gold,51.0,332
CUST00976,2024-06-30,68,16,1877.96,117.37,0.188,0.5,5,2,0,5.0,29,183,4,0.5,0.0,Platinum,26.0,653
CUST00977,2024-06-30,177,1,44.88,44.88,0.0,0.0,1,2,2,,2,188,3,0.0,0.0,Bronze,41.0,685
CUST00978,2024-06-30,104,4,456.2,114.05,0.0,0.75,2,1,0,5.0,15,133,1,1.0,0.0,Gold,25.0,479
CUST00979,2024-06-30,563,3,225.82,75.27,0.333,0.667,2,1,0,4.0,5,92,1,1.0,0.0,Bronze,24.0,750
CUST00980,2024-06-30,2,5,295.23,59.05,0.4,0.0,4,2,0,4.0,6,50,1,1.0,0.0,Bronze,53.0,253
CUST00981,2024-06-30,16,2,367.4,183.7,0.5,0.5,2,2,1,4.0,11,194,1,1.0,0.0,Bronze,35.0,72
CUST00982,2024-06-30,57,1,107.16,107.16,0.0,1.0,1,1,0,4.0,5,102,3,0.0,0.0,Bronze,20.0,293
CUST00983,2024-06-30,70,4,665.05,166.26,0.0,0.25,3,0,0,,20,85,0,0.0,0.0,Gold,45.0,785
CUST00984,2024-06-30,16,2,160.49,80.24,0.5,0.5,2,0,0,,5,87,0,0.0,0.0,Bronze,23.0,32
CUST00985,2024-06-30,139,1,105.98,105.98,0.0,0.0,1,2,0,2.5,8,223,4,0.75,0.25,Bronze,61.0,666
CUST00986,2024-06-30,138,1,177.7,177.7,1.0,0.0,1,1,0,4.0,4,40,0,0.0,0.0,Bronze,61.0,297
CUST00987,2024-06-30,213,2,348.01,174.0,0.0,1.0,2,1,0,2.0,0,999,5,0.4,0.0,Bronze,38.0,625
CUST00988,2024-06-30,32,1,144.73,144.73,0.0,0.0,1,0,0,,6,226,5,0.6,0.4,Bronze,45.0,45
CUST00989,2024-06-30,86,6,554.43,92.4,0.0,0.5,3,1,0,1.0,10,142,2,0.0,0.0,Silver,57.0,363
CUST00990,2024-06-30,286,2,68.86,34.43,0.0,0.5,2,5,0,3.6,5,108,1,0.0,0.0,Bronze,18.0,493
CUST00991,2024-06-30,3,6,704.66,117.44,0.167,0.667,4,1,0,2.0,14,42,3,0.0,0.0,Gold,53.0,88
CUST00992,2024-06-30,26,6,640.63,106.77,0.333,0.333,3,2,0,2.0,23,100,0,0.0,0.0,Gold,38.0,206
CUST00993,2024-06-30,3,3,279.9,93.3,0.667,0.0,3,1,0,2.0,3,86,4,0.0,0.0,Bronze,60.0,92
CUST00994,2024-06-30,216,7,704.51,100.64,0.143,0.429,4,0,0,,20,94,5,0.4,0.4,Gold,,590
CUST00995,2024-06-30,232,1,53.25,53.25,0.0,0.0,1,2,1,5.0,2,188,4,0.5,0.25,Bronze,30.0,336
CUST00996,2024-06-30,133,4,412.14,103.04,0.0,0.5,4,0,0,,7,23,5,0.8,0.0,Bronze,27.0,275
CUST00997,2024-06-30,3,1,179.25,179.25,0.0,0.0,1,0,0,,7,172,4,0.75,0.25,Bronze,61.0,318
CUST00998,2024-06-30,125,2,277.46,138.73,0.0,0.0,1,4,2,2.5,6,147,5,0.4,0.2,Bronze,64.0,827
CUST00999,2024-06-30,22,9,1066.81,106.68,0.0,0.7,5,0,0,,8,49,0,0.0,0.0,Silver,27.0,361
CUST01000,2024-06-30,6,7,795.36,113.62,0.0,0.857,4,2,2,,13,197,5,0.4,0.2,Gold,63.0,556
CUST01001,2024-06-30,248,2,279.69,139.84,0.0,0.5,2,1,1,,6,106,5,0.6,0.4,Bronze,30.0,879
CUST01002,2024-06-30,54,5,959.32,191.86,0.0,0.6,3,1,0,2.0,12,174,4,0.5,0.5,Silver,54.0,284
CUST01003,2024-06-30,504,1,386.2,386.2,1.0,1.0,1,3,2,4.0,4,48,0,0.0,0.0,Bronze,55.0,633
CUST01004,2024-06-30,39,7,788.78,112.68,0.143,0.571,4,0,0,,23,79,1,1.0,0.0,Gold,41.0,539
CUST01005,2024-06-30,430,1,226.04,226.04,1.0,0.0,1,1,1,,3,71,5,0.6,0.0,Bronze,19.0,820
CUST01006,2024-06-30,227,3,164.59,54.86,0.0,0.333,2,2,0,3.5,8,165,2,0.5,0.0,Bronze,39.0,747
CUST01007,2024-06-30,114,1,53.27,53.27,0.0,1.0,1,3,0,1.67,1,137,2,0.5,0.0,Bronze,34.0,635
CUST01008,2024-06-30,88,4,313.57,78.39,0.25,0.75,4,2,0,2.0,5,37,2,0.5,0.0,Bronze,53.0,766
CUST01009,2024-06-30,94,2,591.16,295.58,0.0,0.5,2,0,0,,8,226,0,0.0,0.0,Silver,31.0,842
CUST01010,2024-06-30,11,14,1416.87,101.21,0.214,0.643,4,0,0,,18,203,5,0.4,0.2,Gold,27.0,859
CUST01011,2024-06-30,202,4,447.24,111.81,0.0,0.75,3,0,0,,6,139,0,0.0,0.0,Bronze,52.0,492
CUST01012,2024-06-30,13,2,317.87,158.94,0.0,1.0,2,0,0,,5,41,5,0.6,0.6,Silver,42.0,228
CUST01013,2024-06-30,38,5,543.88,108.78,0.0,0.0,4,3,1,3.0,9,159,5,0.6,0.0,Silver,20.0,300
CUST01014,2024-06-30,63,5,460.23,92.05,0.2,0.8,3,2,0,5.0,20,128,1,0.0,0.0,Gold,64.0,775
CUST01015,2024-06-30,547,1,180.93,180.93,0.0,0.0,1,2,1,4.0,5,42,2,1.0,1.0,Bronze,55.0,587
CUST01016,2024-06-30,1,6,638.38,106.4,0.0,0.167,4,5,1,3.5,10,29,4,0.5,0.25,Silver,34.0,93
CUST01017,2024-06-30,4,9,663.44,73.72,0.111,0.556,5,4,0,3.0,16,77,4,0.25,0.25,Gold,29.0,259
CUST01018,2024-06-30,74,6,914.55,152.43,0.0,0.333,3,1,1,,14,166,3,0.333,0.0,Silver,41.0,278
CUST01019,2024-06-30,153,1,175.7,175.7,0.0,1.0,1,1,0,3.0,2,200,5,0.4,0.0,Bronze,46.0,275
CUST01020,2024-06-30,59,3,507.51,169.17,0.0,0.333,2,1,0,5.0,3,11,1,0.0,0.0,Bronze,60.0,616
CUST01021,2024-06-30,107,2,269.27,134.64,0.0,0.5,2,3,0,1.67,9,184,4,0.5,0.0,Bronze,42.0,186
CUST01022,2024-06-30,8,6,926.15,154.36,0.167,0.5,5,2,1,2.0,8,120,5,0.8,0.2,Silver,53.0,764
CUST01023,2024-06-30,682,1,194.17,194.17,0.0,1.0,1,2,0,1.5,9,198,5,0.0,0.0,Silver,43.0,731
CUST01024,2024-06-30,2,4,772.44,193.11,0.25,0.75,2,1,1,,3,192,1,0.0,0.0,Bronze,55.0,593
CUST01025,2024-06-30,13,4,467.14,116.78,0.0,0.75,2,0,0,,9,108,5,0.4,0.4,Silver,18.0,117
CUST01026,2024-06-30,72,6,703.39,117.23,0.0,0.167,4,0,0,,6,79,3,0.667,0.0,Silver,37.0,342
CUST01027,2024-06-30,78,4,431.59,107.9,0.0,0.5,3,1,0,4.0,14,85,2,0.0,0.0,Silver,45.0,880
CUST01028,2024-06-30,7,4,641.9,160.48,0.25,0.25,3,1,0,4.0,12,18,3,0.0,0.0,Silver,33.0,95
CUST01029,2024-06-30,9,10,916.79,91.68,0.0,0.2,4,3,1,4.0,21,76,4,1.0,0.0,Gold,,691
CUST01030,2024-06-30,1,5,575.54,115.11,0.0,0.2,3,2,1,5.0,4,167,0,0.0,0.0,Bronze,34.0,49
CUST01031,2024-06-30,2,9,763.42,84.82,0.222,0.556,5,0,0,,28,69,4,0.5,0.25,Gold,57.0,62
CUST01032,2024-06-30,190,2,257.47,128.74,0.0,0.5,1,1,1,,7,271,1,0.0,0.0,Bronze,,869
CUST01033,2024-06-30,427,1,61.48,61.48,0.0,1.0,1,2,0,4.0,6,106,4,0.75,0.5,Bronze,29.0,822
CUST01034,2024-06-30,217,1,102.84,102.84,0.0,1.0,1,3,1,1.0,4,8,1,0.0,0.0,Bronze,44.0,587
CUST01035,2024-06-30,55,1,21.47,21.47,0.0,1.0,1,3,2,2.0,4,243,5,0.6,0.4,Bronze,59.0,102
CUST01036,2024-06-30,316,1,64.14,64.14,0.0,0.0,1,0,0,,5,164,0,0.0,0.0,Bronze,64.0,895
CUST01037,2024-06-30,416,1,33.58,33.58,0.0,1.0,1,2,0,4.5,3,19,0,0.0,0.0,Bronze,47.0,854
CUST01038,2024-06-30,3,9,1444.95,160.55,0.0,0.444,4,2,2,,22,170,3,0.667,0.0,Gold,58.0,372
CUST01039,2024-06-30,45,3,229.13,76.38,0.0,0.667,2,1,0,3.0,4,132,4,0.25,0.0,Bronze,51.0,162
CUST01040,2024-06-30,16,2,219.71,109.85,0.0,0.5,2,1,1,,7,231,0,0.0,0.0,Silver,54.0,84
CUST01041,2024-06-30,1,1,74.42,74.42,0.0,0.0,1,1,0,1.0,4,135,2,0.0,0.0,Bronze,23.0,90
CUST01042,2024-06-30,93,22,2974.75,135.22,0.0,0.591,5,2,0,4.0,30,147,5,0.4,0.2,Platinum,24.0,886
CUST01043,2024-06-30,296,3,346.23,115.41,0.333,1.0,2,3,1,3.0,8,177,1,1.0,1.0,Silver,49.0,549
CUST01044,2024-06-30,160,3,291.32,97.11,0.0,0.0,2,1,0,1.0,1,70,3,0.333,0.0,Bronze,49.0,301
