customer_id,segment_name,recency,frequency,monetary,R,F,M,RFM_Total,ticket_count,unresolved_tickets,return_rate,discount_usage,total_sessions,days_since_session,membership_tier
CUST00926,Discount-Sensitive,228,4,198.95,1,3,2,6,1.0,1.0,0.0,0.5,9.0,158.0,Silver
CUST00927,Loyal Customers,43,4,359.43,3,3,2,8,1.0,0.0,0.0,0.25,12.0,73.0,Silver
CUST00928,High Returners,253,3,264.01,1,2,2,5,0.0,0.0,0.6666666666666666,0.3333333333333333,21.0,197.0,Gold
CUST00929,At-Risk Customers,178,6,365.35,1,4,2,7,3.0,1.0,0.16666666666666666,0.3333333333333333,40.0,147.0,Platinum
CUST00930,At-Risk Customers,89,3,419.79,2,2,3,7,2.0,1.0,0.0,0.3333333333333333,8.0,135.0,Bronze
CUST00931,Discount-Sensitive,199,3,233.89,1,2,2,5,0.0,0.0,0.0,0.6666666666666666,12.0,134.0,Silver
CUST00932,Champions,0,10,1195.96,4,4,4,12,0.0,0.0,0.0,0.6,17.0,92.0,Gold
CUST00933,At-Risk Customers,77,12,2121.64,2,4,4,10,0.0,0.0,0.25,0.5,14.0,146.0,Gold
CUST00934,Loyal Customers,2,3,319.27,4,2,2,8,2.0,1.0,0.0,0.3333333333333333,8.0,86.0,Silver
CUST00935,Champions,12,15,1242.04,4,4,4,12,0.0,0.0,0.06666666666666667,0.6,31.0,7.0,Platinum
CUST00936,Discount-Sensitive,285,2,298.82,1,2,2,5,2.0,0.0,0.0,0.5,6.0,49.0,Bronze
CUST00937,Champions,9,9,1121.5,4,4,4,12,1.0,1.0,0.2222222222222222,0.3333333333333333,32.0,42.0,Platinum
CUST00938,Potential Loyalists,357,1,224.67,1,1,2,4,1.0,0.0,0.0,1.0,11.0,148.0,Bronze
CUST00939,Loyal Customers,1,4,297.26,4,3,2,9,1.0,0.0,0.0,0.25,13.0,100.0,Silver
CUST00940,Loyal Customers,65,4,294.11,3,3,2,8,2.0,1.0,0.0,0.25,25.0,107.0,Gold
CUST00941,Potential Loyalists,112,2,115.13,2,2,1,5,0.0,0.0,0.0,0.0,6.0,59.0,Bronze
CUST00942,Champions,4,6,1152.66,4,4,4,12,1.0,1.0,0.16666666666666666,0.3333333333333333,13.0,172.0,Silver
CUST00943,Loyal Customers,34,3,408.76,3,2,3,8,2.0,0.0,0.0,0.3333333333333333,3.0,179.0,Bronze
CUST00944,Champions,2,15,2005.16,4,4,4,12,0.0,0.0,0.06666666666666667,0.3333333333333333,24.0,200.0,Platinum
CUST00945,At-Risk Customers,156,10,1621.2,2,4,4,10,1.0,0.0,0.1,0.5,19.0,97.0,Gold
CUST00946,At-Risk Customers,125,6,1150.43,2,4,4,10,2.0,0.0,0.16666666666666666,0.3333333333333333,12.0,31.0,Silver
CUST00947,At-Risk Customers,85,5,572.44,2,3,3,8,3.0,2.0,0.2,0.2,17.0,47.0,Silver
CUST00948,Discount-Sensitive,286,4,202.23,1,3,2,6,0.0,0.0,0.0,0.5,16.0,130.0,Gold
CUST00949,Potential Loyalists,91,1,72.43,2,1,1,4,0.0,0.0,0.0,1.0,6.0,101.0,Bronze
CUST00950,Champions,3,5,475.14,4,3,3,10,0.0,0.0,0.2,0.4,13.0,144.0,Silver
CUST00951,At-Risk Customers,111,7,1787.1,2,4,4,10,1.0,0.0,0.0,0.5714285714285714,8.0,123.0,Silver
CUST00952,Potential Loyalists,99,1,65.49,2,1,1,4,0.0,0.0,0.0,0.0,5.0,138.0,Bronze
CUST00953,Potential Loyalists,62,3,325.03,3,2,2,7,0.0,0.0,0.0,0.3333333333333333,2.0,118.0,Bronze
CUST00954,New Customers,58,1,97.77,3,1,1,5,0.0,0.0,0.0,1.0,6.0,77.0,Bronze
CUST00955,Discount-Sensitive,467,2,138.22,1,2,1,4,0.0,0.0,0.5,0.5,5.0,110.0,Bronze
CUST00956,Champions,52,12,1035.75,3,4,4,11,1.0,0.0,0.25,0.5,19.0,20.0,Gold
CUST00957,Champions,61,6,624.5,3,4,3,10,1.0,1.0,0.0,0.3333333333333333,13.0,33.0,Silver
CUST00958,Potential Loyalists,315,3,317.99,1,2,2,5,1.0,0.0,0.0,0.0,14.0,73.0,Silver
CUST00959,High Returners,228,3,145.43,1,2,1,4,1.0,0.0,0.3333333333333333,0.3333333333333333,6.0,148.0,Bronze
CUST00960,High Returners,512,3,418.94,1,2,3,6,1.0,0.0,0.3333333333333333,0.0,3.0,95.0,Bronze
CUST00961,Discount-Sensitive,366,2,136.55,1,2,1,4,1.0,0.0,0.0,0.5,5.0,126.0,Bronze
CUST00962,At-Risk Customers,227,5,639.16,1,3,3,7,0.0,0.0,0.0,0.6,12.0,71.0,Gold
CUST00963,Loyal Customers,68,4,498.37,3,3,3,9,3.0,1.0,0.25,0.0,8.0,175.0,Silver
CUST00964,Champions,1,10,596.51,4,4,3,11,3.0,0.0,0.1,0.4,28.0,28.0,Platinum
CUST00965,Champions,39,5,804.11,3,3,4,10,0.0,0.0,0.0,0.6,14.0,197.0,Silver
CUST00966,New Customers,1,1,33.3,4,1,1,6,2.0,0.0,0.0,1.0,12.0,140.0,Silver
CUST00967,Loyal Customers,8,4,309.04,4,3,2,9,3.0,1.0,0.0,0.0,12.0,60.0,Silver
CUST00968,Champions,28,12,1313.07,3,4,4,11,0.0,0.0,0.0,0.5,23.0,59.0,Platinum
CUST00969,Champions,3,5,780.33,4,3,4,11,0.0,0.0,0.4,0.4,13.0,105.0,Gold
CUST00970,Potential Loyalists,150,1,213.04,2,1,2,5,1.0,0.0,0.0,1.0,7.0,252.0,Bronze
CUST00971,Champions,23,5,768.99,4,3,4,11,1.0,1.0,0.2,0.4,6.0,35.0,Silver
CUST00972,At-Risk Customers,254,7,771.66,1,4,4,9,0.0,0.0,0.2857142857142857,0.5714285714285714,16.0,85.0,Silver
CUST00973,Loyal Customers,49,4,467.26,3,3,3,9,0.0,0.0,0.0,0.25,5.0,60.0,Silver
CUST00974,Dormant Customers,363,2,349.97,1,2,2,5,0.0,0.0,0.0,0.0,3.0,148.0,Bronze
CUST00975,Champions,7,5,824.85,4,3,4,11,2.0,0.0,0.0,0.6,18.0,86.0,Gold
CUST00976,Champions,68,16,1877.96,3,4,4,11,2.0,0.0,0.1875,0.5,29.0,183.0,Platinum
CUST00977,Dormant Customers,177,1,44.88,1,1,1,3,2.0,2.0,0.0,0.0,2.0,188.0,Bronze
CUST00978,At-Risk Customers,104,4,456.2,2,3,3,8,1.0,0.0,0.0,0.75,15.0,133.0,Gold
CUST00979,Discount-Sensitive,563,3,225.82,1,2,2,5,1.0,0.0,0.3333333333333333,0.6666666666666666,5.0,92.0,Bronze
CUST00980,Loyal Customers,2,5,295.23,4,3,2,9,2.0,0.0,0.4,0.0,6.0,50.0,Bronze
CUST00981,Loyal Customers,16,2,367.4,4,2,2,8,2.0,1.0,0.5,0.5,11.0,194.0,Bronze
CUST00982,New Customers,57,1,107.16,3,1,1,5,1.0,0.0,0.0,1.0,5.0,102.0,Bronze
CUST00983,Loyal Customers,70,4,665.05,3,3,3,9,0.0,0.0,0.0,0.25,20.0,85.0,Gold
CUST00984,Discount-Sensitive,16,2,160.49,4,2,1,7,0.0,0.0,0.5,0.5,5.0,87.0,Bronze
CUST00985,Potential Loyalists,139,1,105.98,2,1,1,4,2.0,0.0,0.0,0.0,8.0,223.0,Bronze
CUST00986,Dormant Customers,138,1,177.7,2,1,1,4,1.0,0.0,1.0,0.0,4.0,40.0,Bronze
CUST00987,Discount-Sensitive,213,2,348.01,1,2,2,5,1.0,0.0,0.0,1.0,0.0,999.0,Bronze
CUST00988,New Customers,32,1,144.73,3,1,1,5,0.0,0.0,0.0,0.0,6.0,226.0,Bronze
CUST00989,At-Risk Customers,86,6,554.43,2,4,3,9,1.0,0.0,0.0,0.5,10.0,142.0,Silver
CUST00990,Discount-Sensitive,286,2,68.86,1,2,1,4,5.0,0.0,0.0,0.5,5.0,108.0,Bronze
CUST00991,Champions,3,6,704.66,4,4,4,12,1.0,0.0,0.16666666666666666,0.6666666666666666,14.0,42.0,Gold
CUST00992,Champions,26,6,640.63,3,4,3,10,2.0,0.0,0.3333333333333333,0.3333333333333333,23.0,100.0,Gold
CUST00993,Loyal Customers,3,3,279.9,4,2,2,8,1.0,0.0,0.6666666666666666,0.0,3.0,86.0,Bronze
CUST00994,At-Risk Customers,216,7,704.51,1,4,4,9,0.0,0.0,0.14285714285714285,0.42857142857142855,20.0,94.0,Gold
CUST00995,Dormant Customers,232,1,53.25,1,1,1,3,2.0,1.0,0.0,0.0,2.0,188.0,Bronze
CUST00996,At-Risk Customers,133,4,412.14,2,3,3,8,0.0,0.0,0.0,0.5,7.0,23.0,Bronze
CUST00997,New Customers,3,1,179.25,4,1,1,6,0.0,0.0,0.0,0.0,7.0,172.0,Bronze
CUST00998,Potential Loyalists,125,2,277.46,2,2,2,6,4.0,2.0,0.0,0.0,6.0,147.0,Bronze
CUST00999,Champions,22,9,987.93,4,4,4,12,0.0,0.0,0.0,0.7777777777777778,8.0,49.0,Silver
CUST01000,Champions,6,7,795.36,4,4,4,12,2.0,2.0,0.0,0.8571428571428571,13.0,197.0,Gold
CUST01001,Discount-Sensitive,248,2,279.69,1,2,2,5,1.0,1.0,0.0,0.5,6.0,106.0,Bronze
CUST01002,Champions,54,5,959.32,3,3,4,10,1.0,0.0,0.0,0.6,12.0,174.0,Silver
CUST01003,Dormant Customers,504,1,386.2,1,1,3,5,3.0,2.0,1.0,1.0,4.0,48.0,Bronze
CUST01004,Champions,39,7,788.78,3,4,4,11,0.0,0.0,0.14285714285714285,0.5714285714285714,23.0,79.0,Gold
CUST01005,Dormant Customers,430,1,226.04,1,1,2,4,1.0,1.0,1.0,0.0,3.0,71.0,Bronze
CUST01006,Potential Loyalists,227,3,164.59,1,2,1,4,2.0,0.0,0.0,0.3333333333333333,8.0,165.0,Bronze
CUST01007,Dormant Customers,114,1,53.27,2,1,1,4,3.0,0.0,0.0,1.0,1.0,137.0,Bronze
CUST01008,At-Risk Customers,88,4,313.57,2,3,2,7,2.0,0.0,0.25,0.75,5.0,37.0,Bronze
CUST01009,At-Risk Customers,94,2,591.16,2,2,3,7,0.0,0.0,0.0,0.5,8.0,226.0,Silver
CUST01010,Champions,11,14,1416.87,4,4,4,12,0.0,0.0,0.21428571428571427,0.6428571428571429,18.0,203.0,Gold
CUST01011,At-Risk Customers,202,4,447.24,1,3,3,7,0.0,0.0,0.0,0.75,6.0,139.0,Bronze
CUST01012,Loyal Customers,13,2,317.87,4,2,2,8,0.0,0.0,0.0,1.0,5.0,41.0,Silver
CUST01013,Loyal Customers,38,5,543.88,3,3,3,9,3.0,1.0,0.0,0.0,9.0,159.0,Silver
CUST01014,Loyal Customers,63,5,460.23,3,3,3,9,2.0,0.0,0.2,0.8,20.0,128.0,Gold
CUST01015,Potential Loyalists,547,1,180.93,1,1,2,4,2.0,1.0,0.0,0.0,5.0,42.0,Bronze
CUST01016,Champions,1,6,638.38,4,4,3,11,5.0,1.0,0.0,0.16666666666666666,10.0,29.0,Silver
CUST01017,Champions,4,9,663.44,4,4,3,11,4.0,0.0,0.1111111111111111,0.5555555555555556,16.0,77.0,Gold
CUST01018,Champions,74,6,914.55,3,4,4,11,1.0,1.0,0.0,0.3333333333333333,14.0,166.0,Silver
CUST01019,Dormant Customers,153,1,175.7,2,1,1,4,1.0,0.0,0.0,1.0,2.0,200.0,Bronze
CUST01020,Loyal Customers,59,3,507.51,3,2,3,8,1.0,0.0,0.0,0.3333333333333333,3.0,11.0,Bronze
CUST01021,Discount-Sensitive,107,2,269.27,2,2,2,6,3.0,0.0,0.0,0.5,9.0,184.0,Bronze
CUST01022,Champions,8,6,926.15,4,4,4,12,2.0,1.0,0.16666666666666666,0.5,8.0,120.0,Silver
CUST01023,Potential Loyalists,682,1,194.17,1,1,2,4,2.0,0.0,0.0,1.0,9.0,198.0,Silver
CUST01024,Champions,2,4,772.44,4,3,4,11,1.0,1.0,0.25,0.75,3.0,192.0,Bronze
CUST01025,Champions,13,4,467.14,4,3,3,10,0.0,0.0,0.0,0.75,9.0,108.0,Silver
CUST01026,Champions,72,6,703.39,3,4,4,11,0.0,0.0,0.0,0.16666666666666666,6.0,79.0,Silver
CUST01027,At-Risk Customers,78,4,431.59,2,3,3,8,1.0,0.0,0.0,0.5,14.0,85.0,Silver
CUST01028,Champions,7,4,641.9,4,3,3,10,1.0,0.0,0.25,0.25,12.0,18.0,Silver
CUST01029,Champions,9,10,916.79,4,4,4,12,3.0,1.0,0.0,0.2,21.0,76.0,Gold
CUST01030,Champions,1,5,575.54,4,3,3,10,2.0,1.0,0.0,0.2,4.0,167.0,Bronze
CUST01031,Champions,2,9,763.42,4,4,4,12,0.0,0.0,0.2222222222222222,0.5555555555555556,28.0,69.0,Gold
CUST01032,Discount-Sensitive,190,2,257.47,1,2,2,5,1.0,1.0,0.0,0.5,7.0,271.0,Bronze
CUST01033,Potential Loyalists,427,1,61.48,1,1,1,3,2.0,0.0,0.0,1.0,6.0,106.0,Bronze
CUST01034,Dormant Customers,217,1,102.84,1,1,1,3,3.0,1.0,0.0,1.0,4.0,8.0,Bronze
CUST01035,New Customers,55,1,21.47,3,1,1,5,3.0,2.0,0.0,1.0,4.0,243.0,Bronze
CUST01036,Potential Loyalists,316,1,64.14,1,1,1,3,0.0,0.0,0.0,0.0,5.0,164.0,Bronze
CUST01037,Dormant Customers,416,1,33.58,1,1,1,3,2.0,0.0,0.0,1.0,3.0,19.0,Bronze
CUST01038,Champions,3,9,1444.95,4,4,4,12,2.0,2.0,0.0,0.4444444444444444,22.0,170.0,Gold
CUST01039,Discount-Sensitive,45,3,229.13,3,2,2,7,1.0,0.0,0.0,0.6666666666666666,4.0,132.0,Bronze
CUST01040,Loyal Customers,16,2,219.71,4,2,2,8,1.0,1.0,0.0,0.5,7.0,231.0,Silver
CUST01041,New Customers,1,1,74.42,4,1,1,6,1.0,0.0,0.0,0.0,4.0,135.0,Bronze
CUST01042,At-Risk Customers,93,22,2974.75,2,4,4,10,2.0,0.0,0.0,0.5909090909090909,30.0,147.0,Platinum
CUST01043,Discount-Sensitive,296,3,346.23,1,2,2,5,3.0,1.0,0.3333333333333333,1.0,8.0,177.0,Silver
CUST01044,Potential Loyalists,160,3,291.32,2,2,2,6,1.0,0.0,0.0,0.0,1.0,70.0,Bronze
CUST01045,Champions,3,11,1754.09,4,4,4,12,1.0,1.0,0.09090909090909091,0.5454545454545454,22.0,135.0,Gold
CUST01046,Loyal Customers,25,4,360.93,4,3,2,9,2.0,1.0,0.0,0.25,12.0,18.0,Silver
CUST01047,Champions,70,7,1024.4,3,4,4,11,0.0,0.0,0.0,0.2857142857142857,16.0,39.0,Gold
CUST01048,Loyal Customers,1,3,192.44,4,2,2,8,0.0,0.0,0.0,0.6666666666666666,6.0,30.0,Silver
CUST01049,At-Risk Customers,85,4,272.56,2,3,2,7,0.0,0.0,0.0,0.5,7.0,63.0,Silver
CUST01050,At-Risk Customers,110,10,1043.98,2,4,4,10,2.0,1.0,0.2,0.6,20.0,100.0,Gold
CUST01051,Discount-Sensitive,369,2,434.59,1,2,3,6,0.0,0.0,0.0,0.5,9.0,202.0,Silver
CUST01052,Potential Loyalists,107,1,62.25,2,1,1,4,1.0,0.0,0.0,1.0,7.0,58.0,Bronze
CUST01053,Champions,10,7,1180.37,4,4,4,12,1.0,1.0,0.0,0.42857142857142855,28.0,133.0,Gold
CUST01054,Potential Loyalists,206,1,35.08,1,1,1,3,2.0,0.0,0.0,1.0,5.0,125.0,Bronze
CUST01055,Champions,69,6,948.43,3,4,4,11,0.0,0.0,0.16666666666666666,0.6666666666666666,10.0,34.0,Silver
CUST01056,Dormant Customers,194,1,28.86,1,1,1,3,1.0,0.0,0.0,0.0,2.0,185.0,Bronze
CUST01057,Loyal Customers,38,5,272.25,3,3,2,8,1.0,0.0,0.0,0.4,9.0,127.0,Silver
CUST01058,Champions,19,9,887.72,4,4,4,12,1.0,0.0,0.0,0.5555555555555556,35.0,99.0,Platinum
CUST01059,Loyal Customers,41,5,535.11,3,3,3,9,1.0,0.0,0.0,0.6,5.0,76.0,Bronze
CUST01060,Potential Loyalists,207,1,71.25,1,1,1,3,3.0,1.0,0.0,1.0,9.0,98.0,Bronze
CUST01061,Discount-Sensitive,284,2,166.31,1,2,1,4,0.0,0.0,0.0,1.0,9.0,166.0,Silver
CUST01062,Champions,9,5,386.53,4,3,3,10,0.0,0.0,0.4,1.0,17.0,97.0,Gold
CUST01063,Discount-Sensitive,26,2,157.95,3,2,1,6,0.0,0.0,0.0,1.0,8.0,48.0,Silver
CUST01064,Potential Loyalists,473,1,68.73,1,1,1,3,0.0,0.0,0.0,1.0,6.0,101.0,Bronze
CUST01065,At-Risk Customers,83,16,1648.09,2,4,4,10,0.0,0.0,0.0,0.375,35.0,181.0,Platinum
CUST01066,At-Risk Customers,199,4,441.34,1,3,3,7,0.0,0.0,0.5,0.5,6.0,207.0,Silver
CUST01067,High Returners,44,2,246.46,3,2,2,7,0.0,0.0,0.5,0.0,6.0,107.0,Bronze
CUST01068,High Returners,72,3,223.96,3,2,2,7,0.0,0.0,0.3333333333333333,0.3333333333333333,5.0,93.0,Bronze
CUST01069,Discount-Sensitive,101,2,291.64,2,2,2,6,0.0,0.0,0.0,1.0,11.0,154.0,Silver
CUST01070,At-Risk Customers,227,4,545.1,1,3,3,7,0.0,0.0,0.0,0.25,4.0,140.0,Bronze
CUST01071,New Customers,6,1,45.71,4,1,1,6,0.0,0.0,0.0,1.0,2.0,37.0,Bronze
CUST01072,At-Risk Customers,95,5,650.12,2,3,3,8,1.0,0.0,0.0,0.4,22.0,130.0,Gold
CUST01073,Champions,9,5,420.7,4,3,3,10,0.0,0.0,0.2,0.0,3.0,76.0,Bronze
CUST01074,Potential Loyalists,21,2,137.67,4,2,1,7,0.0,0.0,0.0,0.0,11.0,188.0,Silver
CUST01075,Potential Loyalists,135,1,276.5,2,1,2,5,2.0,0.0,0.0,0.0,6.0,39.0,Bronze
CUST01076,Champions,12,9,720.5,4,4,4,12,2.0,0.0,0.0,0.4444444444444444,17.0,78.0,Gold
CUST01077,Champions,11,6,701.68,4,4,4,12,2.0,1.0,0.0,0.3333333333333333,13.0,127.0,Silver
CUST01078,Dormant Customers,489,1,448.2,1,1,3,5,1.0,0.0,0.0,1.0,3.0,158.0,Bronze
CUST01079,Champions,11,5,511.74,4,3,3,10,2.0,0.0,0.2,0.6,12.0,166.0,Silver
CUST01080,Discount-Sensitive,603,2,118.28,1,2,1,4,0.0,0.0,0.0,0.5,4.0,117.0,Bronze
CUST01081,Champions,2,4,484.92,4,3,3,10,2.0,0.0,0.25,0.75,16.0,113.0,Gold
CUST01082,Champions,17,8,774.76,4,4,4,12,1.0,0.0,0.375,0.375,19.0,28.0,Gold
CUST01083,Discount-Sensitive,457,2,130.53,1,2,1,4,3.0,1.0,0.0,0.5,14.0,132.0,Silver
CUST01084,Discount-Sensitive,308,2,224.1,1,2,2,5,1.0,0.0,0.5,0.5,9.0,148.0,Silver
CUST01085,Dormant Customers,81,1,105.82,2,1,1,4,0.0,0.0,0.0,0.0,2.0,71.0,Bronze
CUST01086,Loyal Customers,41,2,394.91,3,2,3,8,0.0,0.0,0.0,0.5,12.0,23.0,Silver
CUST01087,New Customers,67,1,198.5,3,1,2,6,2.0,1.0,0.0,1.0,6.0,189.0,Bronze
CUST01088,Champions,73,6,970.24,3,4,4,11,1.0,1.0,0.0,0.8333333333333334,3.0,196.0,Bronze
CUST01089,Loyal Customers,21,4,308.67,4,3,2,9,0.0,0.0,0.0,0.0,9.0,160.0,Silver
CUST01090,New Customers,29,1,123.12,3,1,1,5,1.0,0.0,0.0,0.0,9.0,33.0,Bronze
CUST01091,Loyal Customers,3,4,348.72,4,3,2,9,2.0,0.0,0.0,0.75,6.0,180.0,Silver
CUST01092,Dormant Customers,699,1,75.11,1,1,1,3,1.0,0.0,1.0,0.0,3.0,189.0,Bronze
CUST01093,Champions,26,4,995.08,3,3,4,10,1.0,1.0,0.0,0.75,9.0,175.0,Silver
CUST01094,At-Risk Customers,81,2,403.33,2,2,3,7,1.0,0.0,0.0,0.5,3.0,140.0,Bronze
CUST01095,New Customers,33,1,61.82,3,1,1,5,0.0,0.0,0.0,1.0,6.0,233.0,Bronze
CUST01096,Champions,2,6,624.25,4,4,3,11,0.0,0.0,0.16666666666666666,0.8333333333333334,7.0,160.0,Silver
CUST01097,Champions,1,8,858.78,4,4,4,12,1.0,0.0,0.125,0.5,36.0,142.0,Platinum
CUST01098,Champions,10,5,449.61,4,3,3,10,2.0,0.0,0.0,0.0,21.0,88.0,Gold
CUST01099,Loyal Customers,6,2,208.67,4,2,2,8,2.0,0.0,0.0,0.0,4.0,72.0,Bronze
CUST01100,Loyal Customers,7,3,200.98,4,2,2,8,3.0,0.0,0.0,0.6666666666666666,4.0,136.0,Bronze
CUST01101,Champions,45,8,822.47,3,4,4,11,0.0,0.0,0.0,0.375,24.0,94.0,Gold
CUST01102,Champions,35,6,892.44,3,4,4,11,1.0,1.0,0.0,0.6666666666666666,13.0,158.0,Silver
CUST01103,Potential Loyalists,462,1,52.25,1,1,1,3,2.0,1.0,0.0,0.0,8.0,60.0,Bronze
CUST01104,Champions,4,9,712.77,4,4,4,12,2.0,0.0,0.0,0.3333333333333333,11.0,165.0,Gold
CUST01105,Champions,29,10,1118.76,3,4,4,11,2.0,1.0,0.3,0.3,11.0,70.0,Gold
CUST01106,Champions,8,16,1683.84,4,4,4,12,1.0,0.0,0.1875,0.5,32.0,46.0,Platinum
CUST01107,Champions,4,8,1057.63,4,4,4,12,0.0,0.0,0.125,0.125,19.0,140.0,Gold
CUST01108,Champions,41,8,693.73,3,4,4,11,2.0,0.0,0.125,0.25,13.0,61.0,Gold
CUST01109,Potential Loyalists,159,2,374.94,2,2,2,6,2.0,1.0,0.0,0.0,3.0,83.0,Bronze
CUST01110,Dormant Customers,195,2,203.83,1,2,2,5,1.0,0.0,0.0,0.0,0.0,999.0,Bronze
CUST01111,At-Risk Customers,164,5,681.79,2,3,3,8,1.0,0.0,0.2,0.4,8.0,184.0,Silver
CUST01112,High Returners,224,2,299.36,1,2,2,5,1.0,0.0,0.5,0.0,9.0,87.0,Silver
CUST01113,Potential Loyalists,194,3,283.24,1,2,2,5,2.0,0.0,0.0,0.0,8.0,166.0,Silver
CUST01114,High Returners,190,2,230.74,1,2,2,5,2.0,2.0,0.5,0.0,10.0,5.0,Bronze
CUST01115,Champions,26,7,399.77,3,4,3,10,1.0,1.0,0.5714285714285714,0.5714285714285714,9.0,182.0,Silver
CUST01116,Loyal Customers,40,4,463.84,3,3,3,9,0.0,0.0,0.0,1.0,6.0,256.0,Silver
CUST01117,Loyal Customers,25,2,497.45,4,2,3,9,4.0,1.0,0.0,0.5,6.0,90.0,Bronze
CUST01118,At-Risk Customers,151,5,360.84,2,3,2,7,0.0,0.0,0.0,0.6,5.0,214.0,Bronze
CUST01119,Champions,58,7,1144.08,3,4,4,11,1.0,1.0,0.2857142857142857,0.42857142857142855,11.0,16.0,Silver
CUST01120,At-Risk Customers,300,5,443.25,1,3,3,7,0.0,0.0,0.2,0.6,14.0,67.0,Silver
CUST01121,New Customers,49,1,35.16,3,1,1,5,1.0,1.0,0.0,1.0,4.0,294.0,Bronze
CUST01122,Discount-Sensitive,190,3,280.65,1,2,2,5,2.0,0.0,0.0,0.6666666666666666,9.0,88.0,Silver
CUST01123,Champions,17,4,401.11,4,3,3,10,1.0,0.0,0.25,0.25,9.0,59.0,Silver
CUST01124,High Returners,29,2,115.94,3,2,1,6,1.0,0.0,0.5,0.0,7.0,168.0,Silver
CUST01125,Potential Loyalists,120,1,51.5,2,1,1,4,1.0,0.0,0.0,0.0,6.0,169.0,Bronze
CUST01126,Potential Loyalists,48,3,231.9,3,2,2,7,2.0,0.0,0.0,0.3333333333333333,12.0,128.0,Silver
CUST01127,Discount-Sensitive,416,2,177.39,1,2,1,4,0.0,0.0,0.5,0.5,5.0,82.0,Bronze
CUST01128,At-Risk Customers,209,7,886.16,1,4,4,9,2.0,1.0,0.0,0.7142857142857143,16.0,155.0,Gold
CUST01129,Potential Loyalists,80,2,183.16,2,2,2,6,2.0,0.0,0.0,0.0,2.0,240.0,Bronze
CUST01130,High Returners,268,1,41.43,1,1,1,3,0.0,0.0,1.0,0.0,13.0,55.0,Silver
CUST01131,Discount-Sensitive,223,2,118.72,1,2,1,4,1.0,0.0,0.0,0.5,8.0,17.0,Bronze
CUST01132,At-Risk Customers,136,4,204.75,2,3,2,7,2.0,1.0,0.0,0.5,11.0,25.0,Silver
CUST01133,Champions,9,5,825.62,4,3,4,11,1.0,0.0,0.0,0.0,10.0,156.0,Silver
CUST01134,Potential Loyalists,840,1,233.48,1,1,2,4,0.0,0.0,0.0,1.0,7.0,131.0,Bronze
CUST01135,Champions,39,7,935.71,3,4,4,11,2.0,1.0,0.14285714285714285,0.7142857142857143,8.0,239.0,Silver
CUST01136,Potential Loyalists,169,1,157.66,2,1,1,4,0.0,0.0,0.0,1.0,5.0,144.0,Bronze
CUST01137,High Returners,213,1,65.83,1,1,1,3,2.0,0.0,1.0,1.0,6.0,122.0,Bronze
CUST01138,Potential Loyalists,549,1,100.23,1,1,1,3,3.0,2.0,0.0,0.0,9.0,43.0,Silver
CUST01139,Loyal Customers,6,2,192.19,4,2,2,8,3.0,0.0,0.0,0.0,8.0,70.0,Bronze
CUST01140,Discount-Sensitive,202,2,211.37,1,2,2,5,0.0,0.0,0.0,0.5,12.0,152.0,Gold
CUST01141,At-Risk Customers,321,5,501.09,1,3,3,7,0.0,0.0,0.0,0.4,10.0,94.0,Silver
CUST01142,Loyal Customers,72,4,273.39,3,3,2,8,0.0,0.0,0.5,0.5,11.0,50.0,Silver
CUST01143,High Returners,48,1,113.47,3,1,1,5,0.0,0.0,1.0,1.0,5.0,81.0,Bronze
CUST01144,Discount-Sensitive,186,4,325.08,1,3,2,6,1.0,0.0,0.25,0.5,7.0,105.0,Silver
CUST01145,At-Risk Customers,121,9,1098.48,2,4,4,10,2.0,1.0,0.1111111111111111,0.4444444444444444,22.0,69.0,Gold
CUST01146,Champions,0,4,408.7,4,3,3,10,0.0,0.0,0.0,0.0,2.0,170.0,Bronze
CUST01147,Champions,65,7,523.38,3,4,3,10,1.0,0.0,0.42857142857142855,0.5714285714285714,17.0,69.0,Gold
CUST01148,Loyal Customers,38,3,548.69,3,2,3,8,2.0,0.0,0.0,0.0,5.0,57.0,Bronze
CUST01149,At-Risk Customers,102,6,842.59,2,4,4,10,3.0,1.0,0.0,0.5,21.0,21.0,Gold
CUST01150,Discount-Sensitive,304,2,253.05,1,2,2,5,3.0,0.0,0.0,0.5,4.0,248.0,Bronze
CUST01151,Champions,20,4,407.61,4,3,3,10,2.0,1.0,0.25,0.25,18.0,158.0,Gold
CUST01152,Potential Loyalists,235,1,59.55,1,1,1,3,1.0,0.0,0.0,0.0,9.0,100.0,Silver
CUST01153,Potential Loyalists,79,3,226.59,2,2,2,6,0.0,0.0,0.0,0.3333333333333333,6.0,52.0,Bronze
CUST01154,Dormant Customers,265,1,146.61,1,1,1,3,1.0,0.0,1.0,0.0,4.0,126.0,Bronze
CUST01155,Discount-Sensitive,320,2,91.0,1,2,1,4,2.0,1.0,0.0,0.5,11.0,81.0,Silver
CUST01156,Champions,27,9,1053.2,3,4,4,11,1.0,1.0,0.1111111111111111,0.1111111111111111,23.0,106.0,Platinum
CUST01157,At-Risk Customers,160,4,529.29,2,3,3,8,2.0,0.0,0.25,0.0,6.0,128.0,Bronze
CUST01158,Champions,22,4,440.6,4,3,3,10,0.0,0.0,0.0,0.75,4.0,126.0,Bronze
